Channel,RMS,Sigma
0,7.013048362991199,2.1864051961736317
1,2.2995593473147036,2.2995593473147036
2,2.920496887940814,2.920496887940814
3,2.145023114536942,2.145023114536942
4,2.129703388391148,2.129703388391148
5,2.2290869279464447,2.2290869279464447
6,2.6975159091210785,2.6975159091210785
7,3.1232648997644645,3.1232648997644645
8,4.67498804107905,4.67498804107905
9,2.1181694950236993,2.1181694950236993
10,3.045375493287133,3.045375493287133
11,2.354894346888963,2.354894346888963
12,2.6625884118334513,2.6625884118334513
13,3.812666360458755,3.812666360458755
14,2.1877232458927995,2.1877232458927995
15,2.1933300305423282,2.1933300305423282
16,3.0166602021442763,3.0166602021442763
17,4.001109650421866,4.001109650421866
18,2.128591962139625,2.128591962139625
19,4.2737561069127645,4.2737561069127645
20,2.1528080155181644,2.1528080155181644
21,2.245998660731431,2.245998660731431
22,2.4934409310378784,2.4934409310378784
23,2.9019869161848857,2.9019869161848857
24,2.1679433551275125,2.1679433551275125
25,2.6245968934707067,2.6245968934707067
26,2.6902674058067593,2.6902674058067593
27,3.549748465524872,3.549748465524872
28,2.1672187493366146,2.1672187493366146
29,2.9876418174088277,2.9876418174088277
30,4.432967451834345,4.432967451834345
31,2.3228550097416374,2.3228550097416374
32,2.7164911080340763,2.7164911080340763
33,2.984730873039029,2.984730873039029
34,2.9184858053631997,2.9184858053631997
35,2.757247951012213,2.757247951012213
36,3.3873267876557835,3.3873267876557835
37,2.659533788130666,2.659533788130666
38,4.00177729831023,4.00177729831023
39,3.2347488700031697,3.2347488700031697
40,4.110275174058288,4.110275174058288
41,3.6886389206420405,3.6886389206420405
42,2.7962135722676926,2.7962135722676926
43,2.703574491623507,2.703574491623507
44,2.689914067158971,2.689914067158971
45,2.705417081316331,2.705417081316331
46,2.781890797929555,2.781890797929555
47,2.74191738575167,2.74191738575167
48,4.47941024210399,4.47941024210399
49,4.819210136684224,4.819210136684224
50,2.2861989380383387,2.2861989380383387
51,3.958993429681334,3.958993429681334
52,2.30681637936331,2.30681637936331
53,4.594681386439164,4.594681386439164
54,2.392968393345033,2.392968393345033
55,2.5145846260630815,2.5145846260630815
56,2.3888013943805406,2.3888013943805406
57,2.2731093197169647,2.2731093197169647
58,2.960337775097839,2.960337775097839
59,2.395380582718879,2.395380582718879
60,2.839638636517885,2.839638636517885
61,2.6868575416239593,2.6868575416239593
62,2.660096379772244,2.660096379772244
63,2.7488441822426584,2.7488441822426584
64,2.5060174958706356,2.5060174958706356
65,2.529218949104158,2.529218949104158
66,3.121341104212166,3.121341104212166
67,3.493563283736453,3.493563283736453
68,3.2098375916156145,3.2098375916156145
69,2.9662385586100255,2.9662385586100255
70,2.467521326021514,2.467521326021514
71,2.590316636376663,2.590316636376663
72,2.4795212818626373,2.4795212818626373
73,2.667748900912715,2.667748900912715
74,2.588971032897461,2.588971032897461
75,2.6200405976029746,2.6200405976029746
76,2.5568123485288,2.5568123485288
77,2.611977457640258,2.611977457640258
78,2.594268717492132,2.594268717492132
79,3.5294548453565646,3.5294548453565646
80,3.6866941767737083,3.6866941767737083
81,3.28593195209052,3.28593195209052
82,4.099260772463495,4.099260772463495
83,2.8011083241610266,2.8011083241610266
84,2.623256774018336,2.623256774018336
85,4.0977227677793,4.0977227677793
86,3.2975955293050827,3.2975955293050827
87,2.406076786297363,2.406076786297363
88,3.4606525943030872,3.4606525943030872
89,4.632963004080246,4.632963004080246
90,3.534940951096618,3.534940951096618
91,2.4022209737406484,2.4022209737406484
92,2.404438042212819,2.404438042212819
93,2.6197362691578534,2.6197362691578534
94,2.531636461763936,2.531636461763936
95,2.56303156403763,2.56303156403763
96,2.620155590178575,2.620155590178575
97,3.4449618084404725,3.4449618084404725
98,3.0643037502967947,3.0643037502967947
99,3.83382437937003,3.83382437937003
100,2.6125469664364043,2.6125469664364043
101,2.586639474413233,2.586639474413233
102,2.9416298795706366,2.9416298795706366
103,2.605127763493709,2.605127763493709
104,3.111667741901434,3.111667741901434
105,2.6591254224054817,2.6591254224054817
106,2.873043175491717,2.873043175491717
107,2.9450412271676716,2.9450412271676716
108,2.6065401665641854,2.6065401665641854
109,2.6755376256979275,2.6755376256979275
110,3.689742567034145,3.689742567034145
111,2.6694287190129202,2.6694287190129202
112,2.346348676838137,2.346348676838137
113,2.7158497857697808,2.7158497857697808
114,2.3559382040144827,2.3559382040144827
115,2.0770037829851726,2.0770037829851726
116,2.039772695620825,2.039772695620825
117,2.9799010705225655,2.9799010705225655
118,2.1539968262291826,2.1539968262291826
119,2.0091644553842296,2.0091644553842296
120,2.098727791516511,2.098727791516511
121,2.2947837921654597,2.2947837921654597
122,2.0881354134516723,2.0881354134516723
123,3.0418982215829127,3.0418982215829127
124,2.4018170509108523,2.4018170509108523
125,2.1018370828519397,2.1018370828519397
126,2.596794473961676,2.596794473961676
127,2.5552383400195606,2.5552383400195606
