Channel,RMS,Sigma
0,11.886758439456553,2.9199777304790384
1,2.5470474220696775,2.5470474220696775
2,4.139882310416609,4.139882310416609
3,2.523679329002653,2.523679329002653
4,2.636594463853533,2.636594463853533
5,2.591033948676682,2.591033948676682
6,2.828879166888842,2.828879166888842
7,2.488312485107645,2.488312485107645
8,2.432841762333762,2.432841762333762
9,2.5060789826147927,2.5060789826147927
10,2.8378840377805794,2.8378840377805794
11,3.1705959222683666,3.1705959222683666
12,2.511952755828191,2.511952755828191
13,2.992700458792366,2.992700458792366
14,2.4516143909399806,2.4516143909399806
15,2.7963518172538673,2.7963518172538673
16,2.4386114971954247,2.4386114971954247
17,4.8607664899172045,4.8607664899172045
18,2.6888844536753083,2.6888844536753083
19,2.6051502565488547,2.6051502565488547
20,3.2595409100614985,3.2595409100614985
21,2.5576690194207163,2.5576690194207163
22,2.300060763864514,2.300060763864514
23,2.419630159762231,2.419630159762231
24,2.4267204509674007,2.4267204509674007
25,4.145602885455155,4.145602885455155
26,2.71927608449105,2.71927608449105
27,2.3286760542151703,2.3286760542151703
28,2.8217634713479325,2.8217634713479325
29,2.582912888259917,2.582912888259917
30,2.744234868825619,2.744234868825619
31,3.24759629252692,3.24759629252692
32,3.1943019378378814,3.1943019378378814
33,2.842979265780689,2.842979265780689
34,3.7867329605258213,3.7867329605258213
35,4.062459993983218,4.062459993983218
36,3.972976488543427,3.972976488543427
37,2.7052974432148296,2.7052974432148296
38,2.5946423986968092,2.5946423986968092
39,4.433033602709803,4.433033602709803
40,3.6595884557293177,3.6595884557293177
41,2.612879532671068,2.612879532671068
42,3.8879502861166753,3.8879502861166753
43,3.213779215854545,3.213779215854545
44,3.0253948271792517,3.0253948271792517
45,4.592285998368996,4.592285998368996
46,2.75632151829117,2.75632151829117
47,2.7116693274894232,2.7116693274894232
48,2.5670069934503514,2.5670069934503514
49,2.533778252829342,2.533778252829342
50,4.484494240687651,4.484494240687651
51,2.5066899970014433,2.5066899970014433
52,3.9229992808960388,3.9229992808960388
53,5.62075094995921,5.62075094995921
54,2.7691935614792866,2.7691935614792866
55,2.5372365557395797,2.5372365557395797
56,2.981492437238402,2.981492437238402
57,3.897976895881819,3.897976895881819
58,2.5463427019075033,2.5463427019075033
59,2.965337230196847,2.965337230196847
60,2.770550647294316,2.770550647294316
61,2.61325949027576,2.61325949027576
62,3.243256125755185,3.243256125755185
63,2.7616692284716216,2.7616692284716216
64,23.562827722845245,1.690910823634495
65,21.541604033789326,1.100685209417164
66,26.0492009089604,2.676191237775566
67,18.43330097714119,1.612769975505549
68,24.29701058301601,2.994262840453544
69,21.498109397320505,2.4999344172140976
70,17.338136115917564,2.8340838439648954
71,16.02482596192275,2.380270638801903
72,29.02256265619938,2.1194419645689355
73,25.906784953247996,1.5026450007668137
74,25.79303412380387,1.6217486641713006
75,27.25321018173851,1.3011450460941463
76,32.53744154129409,1.8446037986417652
77,38.08689438825365,1.501746319202197
78,31.69672978619285,1.4105530515301408
79,22.086402911678253,1.1633519640676557
80,4.331763169500613,4.331763169500613
81,3.430089931843315,3.430089931843315
82,3.3079551987685405,3.3079551987685405
83,3.580753889672356,3.580753889672356
84,4.776240333270392,4.776240333270392
85,2.7661884479280294,2.7661884479280294
86,2.984287505858171,2.984287505858171
87,2.6343623282254476,2.6343623282254476
88,3.885311895591514,3.885311895591514
89,2.613744218100747,2.613744218100747
90,2.5234774813443286,2.5234774813443286
91,3.972433546001037,3.972433546001037
92,3.170012596750238,3.170012596750238
93,3.3079394629083345,3.3079394629083345
94,2.7431085916383893,2.7431085916383893
95,3.1883819760350276,3.1883819760350276
96,2.415661320388865,2.415661320388865
97,2.586070646317694,2.586070646317694
98,2.720082687108813,2.720082687108813
99,2.867062200158347,2.867062200158347
100,2.687513952424399,2.687513952424399
101,3.921453727111705,3.921453727111705
102,2.929372314724418,2.929372314724418
103,2.636632538274175,2.636632538274175
104,3.2608603243650194,3.2608603243650194
105,2.33113437739672,2.33113437739672
106,3.3211140746138765,3.3211140746138765
107,3.2417326805381665,3.2417326805381665
108,3.2638164405516132,3.2638164405516132
109,2.4899917552831106,2.4899917552831106
110,3.4532870231331354,3.4532870231331354
111,2.4867215712924926,2.4867215712924926
112,3.431657530298312,3.431657530298312
113,2.5975682306058547,2.5975682306058547
114,2.388816003515814,2.388816003515814
115,2.9270760478529265,2.9270760478529265
116,2.4079559147532024,2.4079559147532024
117,4.0342755681358105,4.0342755681358105
118,3.4488177573931917,3.4488177573931917
119,4.669928669622719,4.669928669622719
120,3.2299430574693484,3.2299430574693484
121,2.763556031045734,2.763556031045734
122,2.325116450886747,2.325116450886747
123,3.0213755022065523,3.0213755022065523
124,2.2912586354118925,2.2912586354118925
125,2.4117817838940394,2.4117817838940394
126,3.0206763897273365,3.0206763897273365
127,3.1873726207834037,3.1873726207834037
