Channel,RMS,Sigma
0,2.7908990486646243,2.7908990486646243
1,2.8430054756956986,2.8430054756956986
2,2.1236413450575156,2.1236413450575156
3,2.1694642724962416,2.1694642724962416
4,2.8826864808713197,2.8826864808713197
5,2.1151565104515084,2.1151565104515084
6,2.1049574519241574,2.1049574519241574
7,2.144571750658317,2.144571750658317
8,2.15831409039013,2.15831409039013
9,3.089700834064901,3.089700834064901
10,2.302676347033042,2.302676347033042
11,3.5307397526723334,3.5307397526723334
12,2.2009729728379823,2.2009729728379823
13,2.4049778712924446,2.4049778712924446
14,2.108969365509425,2.108969365509425
15,2.811265716716291,2.811265716716291
16,2.1962003428736434,2.1962003428736434
17,2.3519826847680894,2.3519826847680894
18,2.9651972770502364,2.9651972770502364
19,2.123317508311758,2.123317508311758
20,2.180534852900347,2.180534852900347
21,2.346542921846123,2.346542921846123
22,2.0856471095720734,2.0856471095720734
23,2.3547506823595565,2.3547506823595565
24,3.680746699642153,3.680746699642153
25,2.4932392125721266,2.4932392125721266
26,2.1242063832042066,2.1242063832042066
27,2.1649549718993257,2.1649549718993257
28,2.1175750659147377,2.1175750659147377
29,2.106120775344753,2.106120775344753
30,2.219709766794661,2.219709766794661
31,2.1356189167049666,2.1356189167049666
32,2.4249541589161727,2.4249541589161727
33,3.4392358392955424,3.4392358392955424
34,2.289260937355142,2.289260937355142
35,3.3719981302099193,3.3719981302099193
36,2.3309938679377358,2.3309938679377358
37,2.292532667811383,2.292532667811383
38,2.9676739216054706,2.9676739216054706
39,2.198951738292931,2.198951738292931
40,2.7327458296277225,2.7327458296277225
41,2.6027480675186183,2.6027480675186183
42,2.296473021254518,2.296473021254518
43,2.500084253120342,2.500084253120342
44,2.446594599596728,2.446594599596728
45,4.370773962355515,4.370773962355515
46,2.238822828527419,2.238822828527419
47,2.573735897544235,2.573735897544235
48,2.737887031180028,2.737887031180028
49,3.5190500148766,3.5190500148766
50,3.545448790479174,3.545448790479174
51,3.0009633067272676,3.0009633067272676
52,3.4405078248655876,3.4405078248655876
53,2.58500998190258,2.58500998190258
54,2.5645434858523313,2.5645434858523313
55,2.5823001869342592,2.5823001869342592
56,2.580447764385627,2.580447764385627
57,2.6073116052416214,2.6073116052416214
58,2.645075417054316,2.645075417054316
59,3.208222612587724,3.208222612587724
60,2.6605009010558462,2.6605009010558462
61,3.163857655197248,3.163857655197248
62,3.05459028033032,3.05459028033032
63,3.050956239165255,3.050956239165255
64,3.3236522542637155,3.3236522542637155
65,2.206412993131189,2.206412993131189
66,2.8784324676555375,2.8784324676555375
67,2.081039406008167,2.081039406008167
68,2.338225049484908,2.338225049484908
69,2.3004494081574527,2.3004494081574527
70,2.417473355510027,2.417473355510027
71,3.689378239760757,3.689378239760757
72,2.2017265449999153,2.2017265449999153
73,4.017465969093073,4.017465969093073
74,2.133729867023696,2.133729867023696
75,2.733980221639068,2.733980221639068
76,2.1840565889186507,2.1840565889186507
77,2.2122705822814352,2.2122705822814352
78,3.186944156229785,3.186944156229785
79,2.4623414848485217,2.4623414848485217
80,4.376071034977161,4.376071034977161
81,3.777496925062202,3.777496925062202
82,3.4401406703612274,3.4401406703612274
83,4.4707322554007325,4.4707322554007325
84,2.9390798887942715,2.9390798887942715
85,2.931692595766146,2.931692595766146
86,3.5266109842035385,3.5266109842035385
87,2.742995460652647,2.742995460652647
88,3.656669384239741,3.656669384239741
89,3.1178311132971834,3.1178311132971834
90,2.847377085829249,2.847377085829249
91,2.6752856077308356,2.6752856077308356
92,3.1180076416554865,3.1180076416554865
93,2.9708894449764265,2.9708894449764265
94,3.071079019658299,3.071079019658299
95,2.8927868055063546,2.8927868055063546
96,3.118926046903521,3.118926046903521
97,2.7270077332583704,2.7270077332583704
98,2.9568550263357785,2.9568550263357785
99,3.7895146695885087,3.7895146695885087
100,2.832548035315444,2.832548035315444
101,2.6818675499339775,2.6818675499339775
102,3.340037923175603,3.340037923175603
103,2.859571569641717,2.859571569641717
104,2.6366946727136957,2.6366946727136957
105,3.3919875785417077,3.3919875785417077
106,3.620628025421682,3.620628025421682
107,2.668982019229676,2.668982019229676
108,2.858575243645258,2.858575243645258
109,3.13938317978281,3.13938317978281
110,2.6075698809913,2.6075698809913
111,2.6255770174246074,2.6255770174246074
112,2.1780665416636538,2.1780665416636538
113,2.201314213872305,2.201314213872305
114,2.58469609528938,2.58469609528938
115,4.041937616214576,4.041937616214576
116,2.0752629499595154,2.0752629499595154
117,2.6483797423525184,2.6483797423525184
118,2.642422738312702,2.642422738312702
119,3.975374645027616,3.975374645027616
120,2.126143575826389,2.126143575826389
121,2.6610421125870065,2.6610421125870065
122,2.7048046758611073,2.7048046758611073
123,2.1597809514356725,2.1597809514356725
124,2.3492823023292075,2.3492823023292075
125,2.183174343277181,2.183174343277181
126,3.86923206268322,3.86923206268322
127,3.0551084932499655,3.0551084932499655
