Channel,RMS,Sigma
0,9.460399481743941,2.213384746939326
1,4.850148476338348,4.850148476338348
2,4.386112541990363,4.386112541990363
3,2.2972673244271755,2.2972673244271755
4,2.1783082347921234,2.1783082347921234
5,3.631237651246238,3.631237651246238
6,3.5685249703072617,3.5685249703072617
7,4.476958767358012,4.476958767358012
8,2.4356397112182133,2.4356397112182133
9,2.234098432092864,2.234098432092864
10,3.0716958558874095,3.0716958558874095
11,2.7959169601141878,2.7959169601141878
12,2.1932683100413417,2.1932683100413417
13,2.511494824111474,2.511494824111474
14,2.543640087334871,2.543640087334871
15,2.2215175470898862,2.2215175470898862
16,2.6003896743624577,2.6003896743624577
17,4.26750411571723,4.26750411571723
18,3.192131849908961,3.192131849908961
19,2.4789158821733825,2.4789158821733825
20,2.397713721343061,2.397713721343061
21,3.60560004768336,3.60560004768336
22,6.53337397255728,6.53337397255728
23,2.7882122197676367,2.7882122197676367
24,2.1704941171751746,2.1704941171751746
25,2.3328333524852245,2.3328333524852245
26,3.556105793206102,3.556105793206102
27,2.172735582248521,2.172735582248521
28,2.2167654570421367,2.2167654570421367
29,2.4446299570327894,2.4446299570327894
30,2.9304411555559677,2.9304411555559677
31,3.1423373662688903,3.1423373662688903
32,2.48689571551409,2.48689571551409
33,3.2977797358812544,3.2977797358812544
34,3.1036911455479563,3.1036911455479563
35,2.6604357651117794,2.6604357651117794
36,3.0103312838288905,3.0103312838288905
37,2.642137850371531,2.642137850371531
38,2.5513375254273907,2.5513375254273907
39,2.519085483076034,2.519085483076034
40,3.3990151181385255,3.3990151181385255
41,3.7659978908008815,3.7659978908008815
42,2.644017492874336,2.644017492874336
43,2.449870585611877,2.449870585611877
44,3.5806438775472818,3.5806438775472818
45,2.4991821590783325,2.4991821590783325
46,3.2847636772688946,3.2847636772688946
47,2.6377543736142495,2.6377543736142495
48,2.8090281419041077,2.8090281419041077
49,2.6285847587009017,2.6285847587009017
50,5.741880730344577,5.741880730344577
51,2.8141165936294263,2.8141165936294263
52,3.7466176673921456,3.7466176673921456
53,2.4952791500672995,2.4952791500672995
54,3.0380753826603235,3.0380753826603235
55,4.343748982678173,4.343748982678173
56,3.680568014251659,3.680568014251659
57,2.5829856792331323,2.5829856792331323
58,3.305488513652843,3.305488513652843
59,2.5701348452490134,2.5701348452490134
60,2.7383711296458313,2.7383711296458313
61,2.937146846933532,2.937146846933532
62,2.8287608745508397,2.8287608745508397
63,2.971690515735604,2.971690515735604
64,2.288819072469621,2.288819072469621
65,2.314405379249884,2.314405379249884
66,2.424069390519627,2.424069390519627
67,2.302081343966223,2.302081343966223
68,2.1013049826024095,2.1013049826024095
69,2.7987236687077663,2.7987236687077663
70,2.6880519097247926,2.6880519097247926
71,2.2387397603492007,2.2387397603492007
72,2.395376712666377,2.395376712666377
73,3.6355286972621865,3.6355286972621865
74,2.209994431396781,2.209994431396781
75,2.1615284656612928,2.1615284656612928
76,2.2621887809072883,2.2621887809072883
77,2.318691875998385,2.318691875998385
78,2.89231454640011,2.89231454640011
79,2.205197176330803,2.205197176330803
80,3.614869768024123,3.614869768024123
81,3.18462049157531,3.18462049157531
82,3.524695259220092,3.524695259220092
83,2.821760556197962,2.821760556197962
84,4.067411187544458,4.067411187544458
85,2.4676577080773536,2.4676577080773536
86,3.2640446742014766,3.2640446742014766
87,2.335777029939971,2.335777029939971
88,2.496258802115468,2.496258802115468
89,2.2904221734562578,2.2904221734562578
90,2.3937318466571296,2.3937318466571296
91,2.431788238773419,2.431788238773419
92,3.4181567475720054,3.4181567475720054
93,2.3482543120519868,2.3482543120519868
94,2.4067084188691314,2.4067084188691314
95,2.479003821056351,2.479003821056351
96,2.179449517277623,2.179449517277623
97,2.286712006076239,2.286712006076239
98,2.49833779432131,2.49833779432131
99,2.2292367329674767,2.2292367329674767
100,2.1402026476741214,2.1402026476741214
101,3.3415903496008927,3.3415903496008927
102,3.367339489009208,3.367339489009208
103,2.2531061346057504,2.2531061346057504
104,2.163421284955442,2.163421284955442
105,2.669279044719154,2.669279044719154
106,2.206680741731364,2.206680741731364
107,2.959933624196744,2.959933624196744
108,2.213547956286308,2.213547956286308
109,2.252468391983986,2.252468391983986
110,2.217936045067835,2.217936045067835
111,2.6287160139718377,2.6287160139718377
112,2.419452769487259,2.419452769487259
113,2.289973410478824,2.289973410478824
114,2.563010973715885,2.563010973715885
115,2.982258957363258,2.982258957363258
116,2.363124787910148,2.363124787910148
117,2.427418790551842,2.427418790551842
118,2.6900332719290936,2.6900332719290936
119,4.112318186063255,4.112318186063255
120,2.2911533035281004,2.2911533035281004
121,2.1724785891801357,2.1724785891801357
122,2.2860841097327445,2.2860841097327445
123,4.642293924454297,4.642293924454297
124,2.2396088223841053,2.2396088223841053
125,2.2692883731467672,2.2692883731467672
126,3.0577921858569272,3.0577921858569272
127,2.8304262726287592,2.8304262726287592
