Channel,RMS,Sigma
0,11.511234958032752,2.5102171472489743
1,2.6411850664846175,2.6411850664846175
2,2.367898754001622,2.367898754001622
3,2.450866569796672,2.450866569796672
4,3.3511063949712514,3.3511063949712514
5,2.489791522702057,2.489791522702057
6,2.6228520235024377,2.6228520235024377
7,2.2666223157169787,2.2666223157169787
8,2.4292310956854566,2.4292310956854566
9,2.526006116904806,2.526006116904806
10,2.269122287195509,2.269122287195509
11,3.5090985586927994,3.5090985586927994
12,2.347127586185832,2.347127586185832
13,2.4024668342278774,2.4024668342278774
14,2.9775799692796383,2.9775799692796383
15,2.4640904205976164,2.4640904205976164
16,2.632108542807557,2.632108542807557
17,2.697342520824768,2.697342520824768
18,2.691837745261194,2.691837745261194
19,3.0667631879686037,3.0667631879686037
20,2.8732141471248194,2.8732141471248194
21,2.6342582436794135,2.6342582436794135
22,2.677027322429421,2.677027322429421
23,2.6131551025818416,2.6131551025818416
24,2.7815243748418115,2.7815243748418115
25,3.123499922625696,3.123499922625696
26,5.5716646624892885,5.5716646624892885
27,2.663873200529992,2.663873200529992
28,2.612606580893499,2.612606580893499
29,3.6273007798012635,3.6273007798012635
30,2.6659087472849787,2.6659087472849787
31,2.624498381886927,2.624498381886927
32,2.6276909984513743,2.6276909984513743
33,2.756873877783165,2.756873877783165
34,2.9739387255294183,2.9739387255294183
35,4.714751739983024,4.714751739983024
36,2.543827372865986,2.543827372865986
37,2.5496373779264636,2.5496373779264636
38,4.167239291548645,4.167239291548645
39,2.805779794421877,2.805779794421877
40,2.542378743070334,2.542378743070334
41,2.9522075045496363,2.9522075045496363
42,2.950876739707271,2.950876739707271
43,2.568913844018721,2.568913844018721
44,2.7816452188237637,2.7816452188237637
45,2.5695018382744372,2.5695018382744372
46,4.244457336147626,4.244457336147626
47,2.7524023762545387,2.7524023762545387
48,3.146907849290867,3.146907849290867
49,3.35914925074424,3.35914925074424
50,2.738560730871129,2.738560730871129
51,2.969476132765922,2.969476132765922
52,4.769797143954729,4.769797143954729
53,2.713273569440245,2.713273569440245
54,2.7171529429744643,2.7171529429744643
55,2.683614613099456,2.683614613099456
56,3.1383274913016983,3.1383274913016983
57,2.9391447745753356,2.9391447745753356
58,3.008366244125407,3.008366244125407
59,2.8400429122921365,2.8400429122921365
60,3.6378779947257107,3.6378779947257107
61,3.009027845306456,3.009027845306456
62,3.2080940332478622,3.2080940332478622
63,4.072028402203804,4.072028402203804
64,2.8207152754958087,2.8207152754958087
65,3.72162716248785,3.72162716248785
66,2.8849353835923384,2.8849353835923384
67,3.009302293440464,3.009302293440464
68,2.4313213804161355,2.4313213804161355
69,2.4288023815666078,2.4288023815666078
70,2.655825151967272,2.655825151967272
71,2.934154359348765,2.934154359348765
72,2.452354265668118,2.452354265668118
73,2.6820482750786785,2.6820482750786785
74,2.9355760691437927,2.9355760691437927
75,3.0015398777551177,3.0015398777551177
76,2.635211063015362,2.635211063015362
77,3.1628211053528803,3.1628211053528803
78,2.576882727646095,2.576882727646095
79,2.7295473043410943,2.7295473043410943
80,4.257717255903478,4.257717255903478
81,3.4582142345531333,3.4582142345531333
82,3.726601949353544,3.726601949353544
83,2.96576507066526,2.96576507066526
84,2.850957821709677,2.850957821709677
85,4.054605509901123,4.054605509901123
86,2.994349693795904,2.994349693795904
87,2.5143440337134266,2.5143440337134266
88,2.873934992250843,2.873934992250843
89,3.7381039912140324,3.7381039912140324
90,2.604446605358608,2.604446605358608
91,2.645013625127201,2.645013625127201
92,2.6168793435917297,2.6168793435917297
93,2.6375396582448296,2.6375396582448296
94,3.125806143040999,3.125806143040999
95,2.9093440109963207,2.9093440109963207
96,3.0563731601608817,3.0563731601608817
97,2.746456260671244,2.746456260671244
98,2.5057266378382823,2.5057266378382823
99,3.1214219426949996,3.1214219426949996
100,2.1874496426631027,2.1874496426631027
101,2.2490095140846695,2.2490095140846695
102,2.2229310422574295,2.2229310422574295
103,2.414116876000672,2.414116876000672
104,2.353443348328063,2.353443348328063
105,2.1796905236494286,2.1796905236494286
106,2.917834181414273,2.917834181414273
107,3.589386364459764,3.589386364459764
108,2.573731301502896,2.573731301502896
109,2.4961768242085864,2.4961768242085864
110,4.443249722551972,4.443249722551972
111,2.3612200620077846,2.3612200620077846
112,3.0104001902985185,3.0104001902985185
113,3.8687121688580315,3.8687121688580315
114,3.4391675364473087,3.4391675364473087
115,2.76016729392249,2.76016729392249
116,2.9756495376630743,2.9756495376630743
117,2.841902270310599,2.841902270310599
118,2.719516008253417,2.719516008253417
119,2.7258491187447746,2.7258491187447746
120,3.004816173960009,3.004816173960009
121,3.764266231670567,3.764266231670567
122,4.1507474875974655,4.1507474875974655
123,2.967366658423756,2.967366658423756
124,3.0175906284281844,3.0175906284281844
125,2.760919091396629,2.760919091396629
126,2.950892712248121,2.950892712248121
127,2.7982605919921357,2.7982605919921357
