Channel,RMS,Sigma
0,2.7953086935027125,2.7953086935027125
1,2.3323147540576348,2.3323147540576348
2,2.6796600770783425,2.6796600770783425
3,3.261066450306248,3.261066450306248
4,2.3232693744509314,2.3232693744509314
5,3.280876633029863,3.280876633029863
6,2.1314078649132764,2.1314078649132764
7,2.111932126703187,2.111932126703187
8,3.4066646796524442,3.4066646796524442
9,2.1341453473382908,2.1341453473382908
10,3.7296810142273435,3.7296810142273435
11,2.5581186198308434,2.5581186198308434
12,3.869730373741999,3.869730373741999
13,2.1797347015311943,2.1797347015311943
14,3.2208771313494666,3.2208771313494666
15,2.131683241688494,2.131683241688494
16,2.280269388783136,2.280269388783136
17,3.2927241409019605,3.2927241409019605
18,2.233695870229874,2.233695870229874
19,3.3495550792747064,3.3495550792747064
20,4.209719201907752,4.209719201907752
21,1.9845496906028122,1.9845496906028122
22,2.094787969979892,2.094787969979892
23,2.0369566555776872,2.0369566555776872
24,2.507416784164489,2.507416784164489
25,2.002919234077681,2.002919234077681
26,1.9860072088939027,1.9860072088939027
27,2.640304461471693,2.640304461471693
28,2.462296153278367,2.462296153278367
29,3.087199947059136,3.087199947059136
30,3.587249794994883,3.587249794994883
31,2.0682119440356215,2.0682119440356215
32,2.6771079787666094,2.6771079787666094
33,2.591864652803356,2.591864652803356
34,2.3061788856464522,2.3061788856464522
35,2.684341228573465,2.684341228573465
36,4.371641820960393,4.371641820960393
37,3.361831683915287,3.361831683915287
38,2.2902475544822813,2.2902475544822813
39,2.263399566878336,2.263399566878336
40,2.938245405808549,2.938245405808549
41,2.3004832857105546,2.3004832857105546
42,2.3826897373294775,2.3826897373294775
43,2.6574576954144145,2.6574576954144145
44,3.0702268989866486,3.0702268989866486
45,2.2410984593915377,2.2410984593915377
46,3.28556420059927,3.28556420059927
47,2.929216087007697,2.929216087007697
48,3.117417074239012,3.117417074239012
49,3.930825896044857,3.930825896044857
50,3.3430583007323875,3.3430583007323875
51,3.086804710710806,3.086804710710806
52,2.565235854729046,2.565235854729046
53,2.5677714392252478,2.5677714392252478
54,3.648199578179279,3.648199578179279
55,3.693985598261674,3.693985598261674
56,2.6149709353406885,2.6149709353406885
57,3.138337591655367,3.138337591655367
58,2.804624838803553,2.804624838803553
59,2.7397998391523766,2.7397998391523766
60,2.6617808411719994,2.6617808411719994
61,2.740769161566179,2.740769161566179
62,2.835216418751952,2.835216418751952
63,3.361766967140651,3.361766967140651
64,2.0152492571073477,2.0152492571073477
65,2.175595935074242,2.175595935074242
66,2.201356440366523,2.201356440366523
67,2.5783662498643922,2.5783662498643922
68,1.9834689195423483,1.9834689195423483
69,2.1911571562930217,2.1911571562930217
70,2.0777858156388955,2.0777858156388955
71,2.475994082852773,2.475994082852773
72,2.471291863503264,2.471291863503264
73,2.0763885189130113,2.0763885189130113
74,2.8772844522667818,2.8772844522667818
75,2.025317052966465,2.025317052966465
76,2.335301135068942,2.335301135068942
77,2.5613617760036673,2.5613617760036673
78,2.050987219429609,2.050987219429609
79,4.499758343829055,4.499758343829055
80,4.832855208609192,4.832855208609192
81,3.906416153652503,3.906416153652503
82,2.8085173169112423,2.8085173169112423
83,2.581521603483912,2.581521603483912
84,3.506016899737303,3.506016899737303
85,2.4609608541432837,2.4609608541432837
86,3.225218597270127,3.225218597270127
87,2.566850332207726,2.566850332207726
88,2.8667980894166605,2.8667980894166605
89,2.3541349973792873,2.3541349973792873
90,2.1702906140021994,2.1702906140021994
91,2.542845767027349,2.542845767027349
92,2.544502769199396,2.544502769199396
93,2.9027298161373802,2.9027298161373802
94,3.497519131776456,3.497519131776456
95,3.278619138959453,3.278619138959453
96,2.0397954895818287,2.0397954895818287
97,2.0733889455174763,2.0733889455174763
98,2.863095455695131,2.863095455695131
99,2.6101324028532926,2.6101324028532926
100,3.10006833920016,3.10006833920016
101,2.8239272015287433,2.8239272015287433
102,2.937952055217435,2.937952055217435
103,2.044713084606331,2.044713084606331
104,2.727264198987036,2.727264198987036
105,2.867811691909817,2.867811691909817
106,2.1126875825900937,2.1126875825900937
107,3.7881601430404466,3.7881601430404466
108,2.1626808403588376,2.1626808403588376
109,2.692723507512997,2.692723507512997
110,2.114486173342466,2.114486173342466
111,2.1459473326915357,2.1459473326915357
112,2.7928940857903637,2.7928940857903637
113,2.533564282841413,2.533564282841413
114,2.640044344173958,2.640044344173958
115,2.5517267777839048,2.5517267777839048
116,2.523145888896615,2.523145888896615
117,3.0784972315883685,3.0784972315883685
118,2.507257934987055,2.507257934987055
119,3.6559932528574373,3.6559932528574373
120,2.555807867845655,2.555807867845655
121,3.167204789338498,3.167204789338498
122,2.5652012118232297,2.5652012118232297
123,2.748900414350999,2.748900414350999
124,2.529474618086954,2.529474618086954
125,2.6685263444105485,2.6685263444105485
126,2.666953617007456,2.666953617007456
127,3.22778785729688,3.22778785729688
