Channel,RMS,Sigma
0,6.858113939950498,2.3859708007142313
1,2.4226214504916874,2.4226214504916874
2,2.476639240271328,2.476639240271328
3,2.315715489470499,2.315715489470499
4,2.3842954455699097,2.3842954455699097
5,2.722285151713121,2.722285151713121
6,2.411305517761317,2.411305517761317
7,2.916318723279665,2.916318723279665
8,3.337242031590944,3.337242031590944
9,3.1425774456783038,3.1425774456783038
10,2.2536419439440674,2.2536419439440674
11,2.758963518330627,2.758963518330627
12,2.2552147090912587,2.2552147090912587
13,3.445128484102176,3.445128484102176
14,3.260548657705442,3.260548657705442
15,2.5634943680509306,2.5634943680509306
16,2.315467110905857,2.315467110905857
17,2.8935308139981415,2.8935308139981415
18,2.741098149593761,2.741098149593761
19,2.7542796745469893,2.7542796745469893
20,2.454062053766113,2.454062053766113
21,2.259402017100259,2.259402017100259
22,2.220994920828164,2.220994920828164
23,2.7156238970258713,2.7156238970258713
24,2.859169071449297,2.859169071449297
25,2.604889173354391,2.604889173354391
26,2.7342621057630976,2.7342621057630976
27,2.24434142420648,2.24434142420648
28,3.224362953921293,3.224362953921293
29,3.2059184550901283,3.2059184550901283
30,2.417379038652291,2.417379038652291
31,2.28821630083603,2.28821630083603
32,3.251058630067777,3.251058630067777
33,3.994582910218001,3.994582910218001
34,3.156563387949757,3.156563387949757
35,3.282641391959096,3.282641391959096
36,4.193147643681384,4.193147643681384
37,3.7995740468017174,3.7995740468017174
38,3.720573277266029,3.720573277266029
39,3.1343157370441634,3.1343157370441634
40,3.155396306432669,3.155396306432669
41,3.395708701440944,3.395708701440944
42,3.4312809889330578,3.4312809889330578
43,3.083016916833826,3.083016916833826
44,3.2124284877605787,3.2124284877605787
45,4.275060082692403,4.275060082692403
46,4.3384095318920535,4.3384095318920535
47,4.728964871192461,4.728964871192461
48,3.7654406953676465,3.7654406953676465
49,2.557494132764656,2.557494132764656
50,2.771595580368418,2.771595580368418
51,2.3917547792088683,2.3917547792088683
52,2.3632143469810307,2.3632143469810307
53,3.902630279245322,3.902630279245322
54,2.6227706049896504,2.6227706049896504
55,2.34293807236308,2.34293807236308
56,2.3738317732787078,2.3738317732787078
57,4.595843439442388,4.595843439442388
58,2.750307864178495,2.750307864178495
59,2.4435880311274594,2.4435880311274594
60,2.4629366521205895,2.4629366521205895
61,2.5300086164089826,2.5300086164089826
62,6.377947931739103,6.377947931739103
63,3.100014834644745,3.100014834644745
64,2.662374339719696,2.662374339719696
65,2.339585924361627,2.339585924361627
66,2.3605974688449782,2.3605974688449782
67,2.444588580855491,2.444588580855491
68,2.5147402393501954,2.5147402393501954
69,2.909715414502702,2.909715414502702
70,2.2923380386540257,2.2923380386540257
71,3.7089770951363734,3.7089770951363734
72,2.5718261015207804,2.5718261015207804
73,2.500011690805417,2.500011690805417
74,2.897964533447694,2.897964533447694
75,2.427052243715833,2.427052243715833
76,2.8515522430886104,2.8515522430886104
77,2.62652518772944,2.62652518772944
78,2.5980631249346087,2.5980631249346087
79,3.116920568534241,3.116920568534241
80,3.9281476063719407,3.9281476063719407
81,2.975871346689108,2.975871346689108
82,3.042436022018499,3.042436022018499
83,3.597873155896888,3.597873155896888
84,2.754139877313738,2.754139877313738
85,2.5604238238933688,2.5604238238933688
86,2.4648097768148975,2.4648097768148975
87,2.5497741575221626,2.5497741575221626
88,2.4583275229035535,2.4583275229035535
89,3.9092984002458975,3.9092984002458975
90,3.045661700637615,3.045661700637615
91,2.9095365743506045,2.9095365743506045
92,2.7616089926367873,2.7616089926367873
93,2.7268314988166455,2.7268314988166455
94,3.4680949355422577,3.4680949355422577
95,2.555621093893694,2.555621093893694
96,2.9402994824387996,2.9402994824387996
97,3.691932903155829,3.691932903155829
98,3.3968999109793825,3.3968999109793825
99,2.460464405873911,2.460464405873911
100,2.4737554487177063,2.4737554487177063
101,3.986390494732894,3.986390494732894
102,4.638663956721537,4.638663956721537
103,2.9111700635911486,2.9111700635911486
104,3.6438537499398267,3.6438537499398267
105,3.177078966112473,3.177078966112473
106,2.8494313401043114,2.8494313401043114
107,2.438786573502198,2.438786573502198
108,2.5474398158688976,2.5474398158688976
109,2.9864225061155207,2.9864225061155207
110,2.773375630829217,2.773375630829217
111,2.5485551596279925,2.5485551596279925
112,3.3263885721399884,3.3263885721399884
113,2.492400044929842,2.492400044929842
114,2.612351308767753,2.612351308767753
115,4.109840797684721,4.109840797684721
116,2.468803089755442,2.468803089755442
117,2.4873023513641703,2.4873023513641703
118,3.542710067775737,3.542710067775737
119,3.2469407830862242,3.2469407830862242
120,2.5995073608798407,2.5995073608798407
121,2.6507474597477123,2.6507474597477123
122,2.552907698198408,2.552907698198408
123,2.4524769705090543,2.4524769705090543
124,2.454650275902143,2.454650275902143
125,2.4571091849335014,2.4571091849335014
126,2.508293636835074,2.508293636835074
127,3.503636920827911,3.503636920827911
