Channel,RMS,Sigma
0,13.104796450588127,2.525780785313892
1,2.589054612178112,2.589054612178112
2,2.7005915483058343,2.7005915483058343
3,2.633180624846794,2.633180624846794
4,2.498827865059368,2.498827865059368
5,3.2916107115226065,3.2916107115226065
6,3.6642152664299403,3.6642152664299403
7,3.1948403673818193,3.1948403673818193
8,3.218316658159472,3.218316658159472
9,2.9432571241185155,2.9432571241185155
10,3.9159802358361584,3.9159802358361584
11,3.328541652426619,3.328541652426619
12,3.2970193838964557,3.2970193838964557
13,2.7558665297252714,2.7558665297252714
14,2.447431970368149,2.447431970368149
15,2.559623406341412,2.559623406341412
16,2.6970397000290265,2.6970397000290265
17,2.488308915264272,2.488308915264272
18,2.712842874396284,2.712842874396284
19,2.33126204265604,2.33126204265604
20,2.2813816746564797,2.2813816746564797
21,2.861172306858395,2.861172306858395
22,2.958363945699952,2.958363945699952
23,3.6550695085668927,3.6550695085668927
24,2.6136851700679444,2.6136851700679444
25,2.368578688191413,2.368578688191413
26,3.7465291380019,3.7465291380019
27,3.242672818047077,3.242672818047077
28,2.388149850420066,2.388149850420066
29,2.507795567359251,2.507795567359251
30,2.4309500756826496,2.4309500756826496
31,2.906104822233483,2.906104822233483
32,3.372360304431493,3.372360304431493
33,2.5270590332618714,2.5270590332618714
34,2.5883742205557034,2.5883742205557034
35,2.4971647298751196,2.4971647298751196
36,2.8022825267313602,2.8022825267313602
37,4.107229597958917,4.107229597958917
38,2.353066359692191,2.353066359692191
39,2.620197042159765,2.620197042159765
40,2.6224127564709203,2.6224127564709203
41,2.798252812137024,2.798252812137024
42,2.2958689006134345,2.2958689006134345
43,2.6809127286437446,2.6809127286437446
44,2.3627082027208157,2.3627082027208157
45,2.4718490493938767,2.4718490493938767
46,4.237480260470613,4.237480260470613
47,2.363859796822383,2.363859796822383
48,2.7509758202232395,2.7509758202232395
49,2.4223188673691873,2.4223188673691873
50,2.5644081416772075,2.5644081416772075
51,2.3766451172855136,2.3766451172855136
52,4.972781175303009,4.972781175303009
53,2.3548036280574784,2.3548036280574784
54,3.1308578225886974,3.1308578225886974
55,3.5344978598878183,3.5344978598878183
56,2.3975107838765135,2.3975107838765135
57,2.452256755509876,2.452256755509876
58,2.5783588107163213,2.5783588107163213
59,2.5181333268460344,2.5181333268460344
60,3.154411091878328,3.154411091878328
61,2.740354984927835,2.740354984927835
62,2.630647729970936,2.630647729970936
63,2.689063343687736,2.689063343687736
64,2.6772976594728344,2.6772976594728344
65,3.8669006250772933,3.8669006250772933
66,2.2129921918702258,2.2129921918702258
67,2.308124227788781,2.308124227788781
68,2.94123841724724,2.94123841724724
69,3.4341216216453643,3.4341216216453643
70,2.32492983103722,2.32492983103722
71,2.3166336023322596,2.3166336023322596
72,2.273711151525174,2.273711151525174
73,2.4319548912008284,2.4319548912008284
74,2.5901021216071016,2.5901021216071016
75,3.5719620083412607,3.5719620083412607
76,2.739380044513468,2.739380044513468
77,3.121207093266563,3.121207093266563
78,3.4066672213965754,3.4066672213965754
79,2.94366560948721,2.94366560948721
80,3.8484649887957607,3.8484649887957607
81,4.214551051390268,4.214551051390268
82,3.2973959594652817,3.2973959594652817
83,3.187255535273968,3.187255535273968
84,2.945557814004532,2.945557814004532
85,3.469062260479039,3.469062260479039
86,2.731832048882994,2.731832048882994
87,2.8674358238624222,2.8674358238624222
88,2.444707426136037,2.444707426136037
89,2.849181480695884,2.849181480695884
90,3.79220068116805,3.79220068116805
91,3.302708509408878,3.302708509408878
92,2.7367688567845114,2.7367688567845114
93,2.6535808705817248,2.6535808705817248
94,3.278941150709485,3.278941150709485
95,2.629553353949915,2.629553353949915
96,4.186559777690622,4.186559777690622
97,2.8933774384213256,2.8933774384213256
98,2.7344364651754165,2.7344364651754165
99,2.87907662936957,2.87907662936957
100,2.932299509116817,2.932299509116817
101,2.7299850747835985,2.7299850747835985
102,3.965990132957838,3.965990132957838
103,3.171064107976513,3.171064107976513
104,4.692031719713299,4.692031719713299
105,2.8850981027948888,2.8850981027948888
106,2.7404739376403993,2.7404739376403993
107,2.818121490552608,2.818121490552608
108,2.7238518295737038,2.7238518295737038
109,3.918604947891624,3.918604947891624
110,3.057896730659016,3.057896730659016
111,2.759380161803198,2.759380161803198
112,2.717719237182028,2.717719237182028
113,2.7868222150048987,2.7868222150048987
114,2.483364622706798,2.483364622706798
115,2.7433423601547253,2.7433423601547253
116,3.8379614264393123,3.8379614264393123
117,3.073063417528374,3.073063417528374
118,2.202816655900982,2.202816655900982
119,2.3688347800777168,2.3688347800777168
120,2.9736754659971276,2.9736754659971276
121,2.3154675015804136,2.3154675015804136
122,2.475863923811139,2.475863923811139
123,3.4816176711787175,3.4816176711787175
124,2.28608351293082,2.28608351293082
125,3.1022528023218463,3.1022528023218463
126,2.298507544309528,2.298507544309528
127,2.312488881681489,2.312488881681489
