Channel,RMS,Sigma
0,6.8642925242630985,2.1182644720344546
1,2.575634796705047,2.575634796705047
2,3.4245490073109104,3.4245490073109104
3,4.922080257741304,4.922080257741304
4,2.0625964673718014,2.0625964673718014
5,3.287716514461404,3.287716514461404
6,2.1686008418916822,2.1686008418916822
7,2.0808436961562204,2.0808436961562204
8,2.1036687297161443,2.1036687297161443
9,2.553200869359987,2.553200869359987
10,2.0679499708471547,2.0679499708471547
11,2.083726484348363,2.083726484348363
12,3.225409618938816,3.225409618938816
13,2.197540460751499,2.197540460751499
14,2.2928659538963565,2.2928659538963565
15,2.520468359361614,2.520468359361614
16,3.000107686889621,3.000107686889621
17,2.575180302703367,2.575180302703367
18,3.081982676242765,3.081982676242765
19,2.6113421633247964,2.6113421633247964
20,2.6510872820919587,2.6510872820919587
21,2.4939927536314763,2.4939927536314763
22,2.939881211281147,2.939881211281147
23,2.6521084219184154,2.6521084219184154
24,2.563469393183129,2.563469393183129
25,3.7103935563201467,3.7103935563201467
26,2.6853070673344903,2.6853070673344903
27,2.546649607473263,2.546649607473263
28,4.328875267784602,4.328875267784602
29,2.80210328955068,2.80210328955068
30,2.5328798871772475,2.5328798871772475
31,2.595500961948949,2.595500961948949
32,3.3813426386624124,3.3813426386624124
33,2.60380562964975,2.60380562964975
34,4.706027973733234,4.706027973733234
35,2.4287344725223905,2.4287344725223905
36,2.60600245179123,2.60600245179123
37,2.8731093969352663,2.8731093969352663
38,2.8603837871210165,2.8603837871210165
39,2.583441442230628,2.583441442230628
40,2.804095838285005,2.804095838285005
41,2.304080906479536,2.304080906479536
42,2.569386581904716,2.569386581904716
43,3.8267695775435313,3.8267695775435313
44,2.4712229085375292,2.4712229085375292
45,3.0747611682210794,3.0747611682210794
46,2.369155241375843,2.369155241375843
47,2.5852730749576174,2.5852730749576174
48,4.776397313404124,4.776397313404124
49,2.457851944312604,2.457851944312604
50,3.090366774162895,3.090366774162895
51,2.79817252211518,2.79817252211518
52,4.7201939152373535,4.7201939152373535
53,5.2772760726717545,5.2772760726717545
54,2.4500836469816463,2.4500836469816463
55,3.6624820809844834,3.6624820809844834
56,3.033635316071252,3.033635316071252
57,2.507237891803604,2.507237891803604
58,2.938931818595615,2.938931818595615
59,2.6019133695239804,2.6019133695239804
60,2.649895523602261,2.649895523602261
61,3.0154075175912785,3.0154075175912785
62,2.8259148889957713,2.8259148889957713
63,2.972092040395465,2.972092040395465
64,2.3898592540749677,2.3898592540749677
65,2.3657897058312343,2.3657897058312343
66,2.272774298008946,2.272774298008946
67,3.2274509838389385,3.2274509838389385
68,2.3171071142631177,2.3171071142631177
69,2.7102754030635485,2.7102754030635485
70,2.242327586353972,2.242327586353972
71,2.324178217684497,2.324178217684497
72,2.185846320988575,2.185846320988575
73,2.505812926702326,2.505812926702326
74,2.7992729699308896,2.7992729699308896
75,2.9177485964719385,2.9177485964719385
76,4.4702340160572085,4.4702340160572085
77,2.536051352712685,2.536051352712685
78,2.644651127309071,2.644651127309071
79,3.6489257598925717,3.6489257598925717
80,4.8351130380186715,4.8351130380186715
81,3.696588505691872,3.696588505691872
82,3.5390742710574092,3.5390742710574092
83,3.420618078428147,3.420618078428147
84,3.342187129803889,3.342187129803889
85,2.7889802376626496,2.7889802376626496
86,2.691997677994466,2.691997677994466
87,2.720757367739061,2.720757367739061
88,2.5553508758316505,2.5553508758316505
89,2.583732560940703,2.583732560940703
90,3.0397202130222394,3.0397202130222394
91,2.6515173496039512,2.6515173496039512
92,3.676820488325261,3.676820488325261
93,3.2211262156503357,3.2211262156503357
94,2.9576415865531858,2.9576415865531858
95,3.463088205571544,3.463088205571544
96,2.369560410065881,2.369560410065881
97,2.742123888266444,2.742123888266444
98,3.965924383155989,3.965924383155989
99,2.742918064713041,2.742918064713041
100,3.1260794080969996,3.1260794080969996
101,2.3338351169341234,2.3338351169341234
102,2.6507214666095202,2.6507214666095202
103,3.824579279335353,3.824579279335353
104,2.9369413824591812,2.9369413824591812
105,4.0116181259320225,4.0116181259320225
106,2.930251553960101,2.930251553960101
107,3.0739653621386323,3.0739653621386323
108,2.4790902945345588,2.4790902945345588
109,3.9215201459571265,3.9215201459571265
110,2.675215629005941,2.675215629005941
111,2.577683706788755,2.577683706788755
112,3.400328755655896,3.400328755655896
113,2.588830958451398,2.588830958451398
114,3.7738613009743776,3.7738613009743776
115,3.4712433812758854,3.4712433812758854
116,2.848013103916732,2.848013103916732
117,2.7116402065863836,2.7116402065863836
118,2.629191602061731,2.629191602061731
119,2.483658903183728,2.483658903183728
120,2.548773191364888,2.548773191364888
121,2.6267870742313733,2.6267870742313733
122,2.4375650825439044,2.4375650825439044
123,2.4952277120728117,2.4952277120728117
124,3.100726134840185,3.100726134840185
125,3.6753351425038376,3.6753351425038376
126,2.855971669100568,2.855971669100568
127,2.6399635945971327,2.6399635945971327
