Channel,RMS,Sigma
0,2.6691543958059354,2.6691543958059354
1,2.4692200777638633,2.4692200777638633
2,3.4009009042913303,3.4009009042913303
3,2.7368566603143494,2.7368566603143494
4,2.7958617374896,2.7958617374896
5,3.7766466425109892,3.7766466425109892
6,2.331955827543358,2.331955827543358
7,2.359872094945495,2.359872094945495
8,2.4072121150659678,2.4072121150659678
9,2.290159155257654,2.290159155257654
10,2.5239850237023913,2.5239850237023913
11,2.4236010707011175,2.4236010707011175
12,2.3669980068114467,2.3669980068114467
13,3.6656169480809733,3.6656169480809733
14,2.37398376625846,2.37398376625846
15,2.7471508228775394,2.7471508228775394
16,3.1813294708560518,3.1813294708560518
17,2.688667191969592,2.688667191969592
18,2.9207473242123476,2.9207473242123476
19,3.5525966865508294,3.5525966865508294
20,3.046301306780336,3.046301306780336
21,3.1200631206288754,3.1200631206288754
22,3.550453986537852,3.550453986537852
23,3.0503845270433922,3.0503845270433922
24,2.726488950889918,2.726488950889918
25,2.724145402974908,2.724145402974908
26,2.763524157441545,2.763524157441545
27,2.856861733743183,2.856861733743183
28,2.7588881445424995,2.7588881445424995
29,2.6899102536089083,2.6899102536089083
30,3.2250339795451546,3.2250339795451546
31,3.015449537961629,3.015449537961629
32,4.153630365620729,4.153630365620729
33,2.7513170335513393,2.7513170335513393
34,3.094680719651468,3.094680719651468
35,2.668877059646008,2.668877059646008
36,5.190796157626769,5.190796157626769
37,2.885126085917672,2.885126085917672
38,2.5909169095097058,2.5909169095097058
39,2.7651206494176597,2.7651206494176597
40,2.5752890314773373,2.5752890314773373
41,2.6698040161219123,2.6698040161219123
42,2.9373145467760238,2.9373145467760238
43,2.635542177027104,2.635542177027104
44,4.632816053705472,4.632816053705472
45,2.6242034079784147,2.6242034079784147
46,2.7618369563782514,2.7618369563782514
47,3.864756888187283,3.864756888187283
48,2.3320673270968943,2.3320673270968943
49,3.2607019350061357,3.2607019350061357
50,2.7721773388787425,2.7721773388787425
51,3.2334081259869865,3.2334081259869865
52,2.6398639785499523,2.6398639785499523
53,2.514054099995115,2.514054099995115
54,3.577521393073868,3.577521393073868
55,3.908245971090602,3.908245971090602
56,3.823184731162292,3.823184731162292
57,2.6543452543144896,2.6543452543144896
58,2.5797817347065006,2.5797817347065006
59,2.9884864684921464,2.9884864684921464
60,2.658393730798205,2.658393730798205
61,2.570881468611595,2.570881468611595
62,3.0442146726366532,3.0442146726366532
63,2.915601439066675,2.915601439066675
64,4.232654987336672,4.232654987336672
65,4.016227269947174,4.016227269947174
66,2.257474095140861,2.257474095140861
67,2.522282125796683,2.522282125796683
68,2.2804910574997592,2.2804910574997592
69,2.2832636934222768,2.2832636934222768
70,2.5067235818211495,2.5067235818211495
71,2.524545823075798,2.524545823075798
72,2.3173230148374055,2.3173230148374055
73,2.2621894353395464,2.2621894353395464
74,2.6768769584980676,2.6768769584980676
75,2.4964428406321617,2.4964428406321617
76,3.7377258627626446,3.7377258627626446
77,2.765408839655013,2.765408839655013
78,3.363801358841866,3.363801358841866
79,2.399968092167929,2.399968092167929
80,4.590316751688778,4.590316751688778
81,3.8022512651427247,3.8022512651427247
82,4.686889191671457,4.686889191671457
83,3.2941354213706817,3.2941354213706817
84,3.1882833535131354,3.1882833535131354
85,3.094861885858028,3.094861885858028
86,2.9837894934663365,2.9837894934663365
87,3.049371478067319,3.049371478067319
88,2.9778028341723894,2.9778028341723894
89,2.9638874883665443,2.9638874883665443
90,2.8296894489090625,2.8296894489090625
91,3.094554662221565,3.094554662221565
92,3.148129360924861,3.148129360924861
93,2.880446142613528,2.880446142613528
94,3.0826214657140967,3.0826214657140967
95,3.489809840373505,3.489809840373505
96,3.5017901839560355,3.5017901839560355
97,2.5372993405412485,2.5372993405412485
98,2.5894384305031584,2.5894384305031584
99,2.5841245310296372,2.5841245310296372
100,3.5708578375609705,3.5708578375609705
101,2.547301181226708,2.547301181226708
102,4.523704263994023,4.523704263994023
103,2.657626639764955,2.657626639764955
104,2.5759866864440966,2.5759866864440966
105,2.6820618333819715,2.6820618333819715
106,3.176876498620274,3.176876498620274
107,2.7010422245756254,2.7010422245756254
108,2.6140412238698714,2.6140412238698714
109,2.53276506097475,2.53276506097475
110,2.838893103024447,2.838893103024447
111,2.539811937578088,2.539811937578088
112,2.460777018740029,2.460777018740029
113,3.3072520946440385,3.3072520946440385
114,2.6512941861001686,2.6512941861001686
115,2.278683725467874,2.278683725467874
116,2.7549837772731367,2.7549837772731367
117,2.4636738785003383,2.4636738785003383
118,2.3081405852886485,2.3081405852886485
119,2.2313837092779476,2.2313837092779476
120,2.133896944013582,2.133896944013582
121,3.015461640304421,3.015461640304421
122,2.232622012743564,2.232622012743564
123,2.9760364988443797,2.9760364988443797
124,2.2052527538946465,2.2052527538946465
125,2.5151032639221054,2.5151032639221054
126,2.9077786577778166,2.9077786577778166
127,2.2075248735130315,2.2075248735130315
