Channel,RMS,Sigma
0,11.516643386193538,2.6016464642475357
1,4.098732193249974,4.098732193249974
2,2.332189264183772,2.332189264183772
3,2.626841057418161,2.626841057418161
4,2.318032223444546,2.318032223444546
5,3.2160526782681047,3.2160526782681047
6,2.298907136858406,2.298907136858406
7,2.4119100593746294,2.4119100593746294
8,2.2636468139058987,2.2636468139058987
9,3.841466710149708,3.841466710149708
10,2.3317928565282435,2.3317928565282435
11,2.452623838904327,2.452623838904327
12,2.2647321951367916,2.2647321951367916
13,2.567701022601965,2.567701022601965
14,2.9996946605492774,2.9996946605492774
15,2.447076690826222,2.447076690826222
16,2.4021911575860497,2.4021911575860497
17,3.4806653646124577,3.4806653646124577
18,2.5293313298755162,2.5293313298755162
19,2.7997844832403818,2.7997844832403818
20,2.4970193541584824,2.4970193541584824
21,2.5666224551261503,2.5666224551261503
22,2.9241263912731768,2.9241263912731768
23,2.1894456830879037,2.1894456830879037
24,2.633385815359023,2.633385815359023
25,2.2599500673710895,2.2599500673710895
26,2.5517321311806227,2.5517321311806227
27,2.195490403998886,2.195490403998886
28,2.2040615938763386,2.2040615938763386
29,2.6704378192717626,2.6704378192717626
30,2.693303486662432,2.693303486662432
31,2.4164324419514505,2.4164324419514505
32,2.488913638930469,2.488913638930469
33,4.110755713342807,4.110755713342807
34,2.614022889237103,2.614022889237103
35,2.457337600883581,2.457337600883581
36,3.3394497620328765,3.3394497620328765
37,2.402503148558532,2.402503148558532
38,3.0454251143776405,3.0454251143776405
39,2.371071566944658,2.371071566944658
40,2.6866544661271186,2.6866544661271186
41,4.650487943683813,4.650487943683813
42,3.036361850037999,3.036361850037999
43,4.367557164840872,4.367557164840872
44,2.4176929035153556,2.4176929035153556
45,3.371532907964663,3.371532907964663
46,2.400127550970892,2.400127550970892
47,2.7048942079477385,2.7048942079477385
48,2.8283580014249288,2.8283580014249288
49,2.477357945539953,2.477357945539953
50,2.2809217376797735,2.2809217376797735
51,2.4310355156502133,2.4310355156502133
52,2.2747571311316785,2.2747571311316785
53,2.297095037140632,2.297095037140632
54,2.2781810625888714,2.2781810625888714
55,2.6152155239909773,2.6152155239909773
56,2.2806812194676733,2.2806812194676733
57,2.7756160015934714,2.7756160015934714
58,2.8998926629918618,2.8998926629918618
59,3.2874037975819617,3.2874037975819617
60,2.463604613633039,2.463604613633039
61,2.642575838924438,2.642575838924438
62,3.01846365598484,3.01846365598484
63,2.687651993821529,2.687651993821529
64,3.1200544144272127,3.1200544144272127
65,2.464255826500767,2.464255826500767
66,2.47469770730455,2.47469770730455
67,2.5569089591340197,2.5569089591340197
68,3.452153713751797,3.452153713751797
69,3.762073344584394,3.762073344584394
70,2.3078189188007396,2.3078189188007396
71,2.209263734175694,2.209263734175694
72,3.6226493324712847,3.6226493324712847
73,2.214999100072917,2.214999100072917
74,2.860312516547391,2.860312516547391
75,2.822439341819028,2.822439341819028
76,3.32620288728133,3.32620288728133
77,2.875761676912599,2.875761676912599
78,2.4026303687105437,2.4026303687105437
79,3.165601430428406,3.165601430428406
80,4.324285666720553,4.324285666720553
81,3.634426642416912,3.634426642416912
82,3.510410080238751,3.510410080238751
83,3.3696840622465687,3.3696840622465687
84,3.011651092953304,3.011651092953304
85,3.0362905887771694,3.0362905887771694
86,3.257616301896019,3.257616301896019
87,2.96997935597376,2.96997935597376
88,2.724838839843513,2.724838839843513
89,2.779062733522832,2.779062733522832
90,2.710846565512251,2.710846565512251
91,2.756489765359843,2.756489765359843
92,2.820771504244479,2.820771504244479
93,2.7314113516986174,2.7314113516986174
94,2.8906449905490215,2.8906449905490215
95,2.9826789191993153,2.9826789191993153
96,2.248296173163041,2.248296173163041
97,2.7563665192779037,2.7563665192779037
98,3.3551231586500325,3.3551231586500325
99,2.254516709546649,2.254516709546649
100,2.45768505690389,2.45768505690389
101,2.2681008196371777,2.2681008196371777
102,3.3289217915877907,3.3289217915877907
103,2.5651375985859906,2.5651375985859906
104,2.201357817081428,2.201357817081428
105,2.7781859610990596,2.7781859610990596
106,2.218588024164569,2.218588024164569
107,2.558303680211868,2.558303680211868
108,2.7057148948207734,2.7057148948207734
109,2.6022585735839754,2.6022585735839754
110,2.5030544384184865,2.5030544384184865
111,3.1838810778968663,3.1838810778968663
112,2.3867137972310553,2.3867137972310553
113,3.3275326354694,3.3275326354694
114,2.2404427029856775,2.2404427029856775
115,2.638774148783013,2.638774148783013
116,2.5671372966200128,2.5671372966200128
117,2.3907689040965234,2.3907689040965234
118,2.4644292926788722,2.4644292926788722
119,2.290811344426438,2.290811344426438
120,2.186780386180193,2.186780386180193
121,2.4188862321218885,2.4188862321218885
122,2.8683010794159043,2.8683010794159043
123,2.401556692573847,2.401556692573847
124,2.4185215739463586,2.4185215739463586
125,2.2274627875552206,2.2274627875552206
126,2.439530129282115,2.439530129282115
127,3.2066948089905725,3.2066948089905725
