Channel,RMS,Sigma
0,9.60273228720961,2.85364284837627
1,2.158385632240256,2.158385632240256
2,2.2613198739066065,2.2613198739066065
3,2.7265199793248094,2.7265199793248094
4,2.730854073298854,2.730854073298854
5,2.8744404047837304,2.8744404047837304
6,2.1049358610136446,2.1049358610136446
7,2.256943614076019,2.256943614076019
8,5.085979934886788,5.085979934886788
9,2.224286702280455,2.224286702280455
10,2.356010829858455,2.356010829858455
11,2.1756023017626314,2.1756023017626314
12,2.8830003087844656,2.8830003087844656
13,2.848841284387262,2.848841284387262
14,2.125143802855251,2.125143802855251
15,4.480882790044498,4.480882790044498
16,2.4848590322362276,2.4848590322362276
17,3.469638946425551,3.469638946425551
18,2.8676235510836494,2.8676235510836494
19,2.280964285018783,2.280964285018783
20,2.85940047906281,2.85940047906281
21,2.3303012108715127,2.3303012108715127
22,3.584945753499935,3.584945753499935
23,2.4385640538301496,2.4385640538301496
24,2.5556330087776327,2.5556330087776327
25,2.6021365677571726,2.6021365677571726
26,2.2575755749935493,2.2575755749935493
27,2.5024950554084286,2.5024950554084286
28,2.403522408699353,2.403522408699353
29,2.3345630257489884,2.3345630257489884
30,2.4143360277071824,2.4143360277071824
31,3.540560505554078,3.540560505554078
32,2.518381313537262,2.518381313537262
33,2.781651456799845,2.781651456799845
34,2.5859681426496883,2.5859681426496883
35,2.5046435285635975,2.5046435285635975
36,2.613802911546132,2.613802911546132
37,4.928971367717964,4.928971367717964
38,2.8808124184410806,2.8808124184410806
39,2.318974943926829,2.318974943926829
40,2.308563453216139,2.308563453216139
41,3.1004117232398674,3.1004117232398674
42,2.3162779712275,2.3162779712275
43,3.3196901164760617,3.3196901164760617
44,2.33596905571907,2.33596905571907
45,2.8392332324221954,2.8392332324221954
46,2.3843017057811173,2.3843017057811173
47,3.6803235249561537,3.6803235249561537
48,2.3727561669456083,2.3727561669456083
49,2.398265159324149,2.398265159324149
50,2.370434457581369,2.370434457581369
51,2.6968452590737213,2.6968452590737213
52,2.9117672324967434,2.9117672324967434
53,3.7342882013540053,3.7342882013540053
54,2.5464099532518722,2.5464099532518722
55,3.3382074821475354,3.3382074821475354
56,2.3497675708600405,2.3497675708600405
57,2.354178243001495,2.354178243001495
58,2.7212613791637095,2.7212613791637095
59,2.577243386451676,2.577243386451676
60,3.918536738161684,3.918536738161684
61,4.242396479563045,4.242396479563045
62,2.929695968547402,2.929695968547402
63,3.8512182135562814,3.8512182135562814
64,2.1477203637032596,2.1477203637032596
65,2.032673890569878,2.032673890569878
66,2.1863108112837772,2.1863108112837772
67,3.7544827438718427,3.7544827438718427
68,3.5438025507476136,3.5438025507476136
69,2.111797953504447,2.111797953504447
70,2.2016909622660035,2.2016909622660035
71,3.3714599689932436,3.3714599689932436
72,2.7996585500756224,2.7996585500756224
73,4.273752837194783,4.273752837194783
74,2.1191891333164223,2.1191891333164223
75,2.148230350445626,2.148230350445626
76,3.3354038784865665,3.3354038784865665
77,2.4863114726124333,2.4863114726124333
78,2.5519753970724475,2.5519753970724475
79,2.525135513090168,2.525135513090168
80,3.6744566089550883,3.6744566089550883
81,3.3189465194309293,3.3189465194309293
82,3.2153193464503453,3.2153193464503453
83,3.2034952951270674,3.2034952951270674
84,2.5437634563052196,2.5437634563052196
85,2.519257799132854,2.519257799132854
86,2.5100802935443163,2.5100802935443163
87,2.361809788178891,2.361809788178891
88,2.7689485091875015,2.7689485091875015
89,2.151893275834572,2.151893275834572
90,2.4100064813975806,2.4100064813975806
91,2.586327371354406,2.586327371354406
92,3.9294258738070025,3.9294258738070025
93,2.775796461328295,2.775796461328295
94,2.292016731367677,2.292016731367677
95,2.5108185507978473,2.5108185507978473
96,2.533443789228694,2.533443789228694
97,3.0649618902151765,3.0649618902151765
98,3.2575793455024105,3.2575793455024105
99,3.4089794281765813,3.4089794281765813
100,2.2629121340816876,2.2629121340816876
101,2.253835155973745,2.253835155973745
102,3.1131495819337625,3.1131495819337625
103,2.324645202852537,2.324645202852537
104,2.5404706312307628,2.5404706312307628
105,2.295826998646766,2.295826998646766
106,5.0600184940923505,5.0600184940923505
107,2.3393061060712745,2.3393061060712745
108,2.2735167945965395,2.2735167945965395
109,2.4632970662125127,2.4632970662125127
110,2.4247219695995477,2.4247219695995477
111,2.8741248689276198,2.8741248689276198
112,2.668619073160038,2.668619073160038
113,2.8592597558925577,2.8592597558925577
114,2.8536453400454866,2.8536453400454866
115,2.630021719273803,2.630021719273803
116,2.6205372053759635,2.6205372053759635
117,3.3795134512896587,3.3795134512896587
118,2.570443769790398,2.570443769790398
119,2.5826824002293884,2.5826824002293884
120,3.1969358199990596,3.1969358199990596
121,4.0168472943870475,4.0168472943870475
122,2.6171871531438193,2.6171871531438193
123,2.6201871660084914,2.6201871660084914
124,3.5177949538316198,3.5177949538316198
125,3.0317838201378744,3.0317838201378744
126,2.7429800513301896,2.7429800513301896
127,2.8298578772115515,2.8298578772115515
