Channel,RMS,Sigma
0,2.7034825204131625,2.7034825204131625
1,2.2070383588931226,2.2070383588931226
2,3.307534997887644,3.307534997887644
3,2.6870482221196093,2.6870482221196093
4,2.662523691519772,2.662523691519772
5,2.802686481239499,2.802686481239499
6,2.216885766292279,2.216885766292279
7,2.2658145888223036,2.2658145888223036
8,4.350959686140949,4.350959686140949
9,2.4504166323742247,2.4504166323742247
10,2.4077286879441235,2.4077286879441235
11,2.618091962340032,2.618091962340032
12,2.457179363744865,2.457179363744865
13,2.2473633363598258,2.2473633363598258
14,2.4452135032849167,2.4452135032849167
15,2.249117386747604,2.249117386747604
16,2.083112145127582,2.083112145127582
17,2.1758222113374006,2.1758222113374006
18,2.09118061280309,2.09118061280309
19,2.164170640807551,2.164170640807551
20,2.7021225219870333,2.7021225219870333
21,2.063043918546777,2.063043918546777
22,2.0829211736456936,2.0829211736456936
23,2.3536233840301177,2.3536233840301177
24,2.2109757496430094,2.2109757496430094
25,2.0766063945393864,2.0766063945393864
26,2.1027698056651367,2.1027698056651367
27,2.63068061049095,2.63068061049095
28,2.6434009082803995,2.6434009082803995
29,2.26282196289035,2.26282196289035
30,3.5931233063874246,3.5931233063874246
31,2.5857386137178566,2.5857386137178566
32,3.6305214592697737,3.6305214592697737
33,2.608855798825205,2.608855798825205
34,4.066961067274698,4.066961067274698
35,3.3981691035061337,3.3981691035061337
36,2.4591664883427264,2.4591664883427264
37,2.44194472380225,2.44194472380225
38,2.387941399636676,2.387941399636676
39,4.042585712511495,4.042585712511495
40,2.626782326606705,2.626782326606705
41,2.656969969674306,2.656969969674306
42,2.4019370661633284,2.4019370661633284
43,4.667058489248444,4.667058489248444
44,2.5853621340384474,2.5853621340384474
45,2.9771436247954224,2.9771436247954224
46,2.7786369259248573,2.7786369259248573
47,2.7167312016587832,2.7167312016587832
48,3.417820335954246,3.417820335954246
49,3.063191208698806,3.063191208698806
50,2.23242532020989,2.23242532020989
51,2.347770892761008,2.347770892761008
52,2.2135813454486226,2.2135813454486226
53,2.2921350078031377,2.2921350078031377
54,2.4328857173149485,2.4328857173149485
55,2.1981625439886074,2.1981625439886074
56,4.445470385729283,4.445470385729283
57,2.8434338191406265,2.8434338191406265
58,2.3786207166834106,2.3786207166834106
59,3.13752399582845,3.13752399582845
60,2.4882606405217143,2.4882606405217143
61,3.104331638372471,3.104331638372471
62,2.7273464041157793,2.7273464041157793
63,2.717034337177937,2.717034337177937
64,2.299093173512418,2.299093173512418
65,2.131044051055962,2.131044051055962
66,2.5030262910078274,2.5030262910078274
67,2.143691649929415,2.143691649929415
68,2.3179060166009955,2.3179060166009955
69,3.908738663206786,3.908738663206786
70,2.2642258429241533,2.2642258429241533
71,2.0666571627369783,2.0666571627369783
72,2.8020266821334276,2.8020266821334276
73,2.2116631937002484,2.2116631937002484
74,2.1056874690219933,2.1056874690219933
75,2.5619774357359417,2.5619774357359417
76,2.332900552744262,2.332900552744262
77,2.7683563545632572,2.7683563545632572
78,3.7544099773931494,3.7544099773931494
79,4.434610605195579,4.434610605195579
80,4.110917644728035,4.110917644728035
81,3.7927305671877205,3.7927305671877205
82,4.163092879421857,4.163092879421857
83,3.258866712086907,3.258866712086907
84,3.092018454923331,3.092018454923331
85,2.7092861518559035,2.7092861518559035
86,2.619444178032261,2.619444178032261
87,2.782215585652606,2.782215585652606
88,2.4687951658879546,2.4687951658879546
89,3.494587304988249,3.494587304988249
90,2.8469189423255608,2.8469189423255608
91,2.525576717290909,2.525576717290909
92,2.786304711927479,2.786304711927479
93,2.7490514041112895,2.7490514041112895
94,2.8185081088042425,2.8185081088042425
95,2.9603015859144217,2.9603015859144217
96,2.7703771995754725,2.7703771995754725
97,2.9706952992844116,2.9706952992844116
98,4.599771583976036,4.599771583976036
99,2.7968925614996105,2.7968925614996105
100,2.6562535172641573,2.6562535172641573
101,2.8764428672159457,2.8764428672159457
102,2.7701803646602485,2.7701803646602485
103,2.9300644406238554,2.9300644406238554
104,2.6833886511850378,2.6833886511850378
105,3.316935433806083,3.316935433806083
106,2.8045739457277077,2.8045739457277077
107,3.603229820378095,3.603229820378095
108,2.6513903320691337,2.6513903320691337
109,3.827443177435306,3.827443177435306
110,3.7557987908920327,3.7557987908920327
111,3.4640945730450174,3.4640945730450174
112,2.4342184727078586,2.4342184727078586
113,3.017188525556214,3.017188525556214
114,3.351405450621909,3.351405450621909
115,2.624730214728674,2.624730214728674
116,2.337917964716548,2.337917964716548
117,2.6565737586292317,2.6565737586292317
118,2.4496546954943983,2.4496546954943983
119,2.8730691721713506,2.8730691721713506
120,2.32997656294638,2.32997656294638
121,2.718404618608714,2.718404618608714
122,2.486743338368293,2.486743338368293
123,2.474499801662628,2.474499801662628
124,2.3741236626458333,2.3741236626458333
125,2.546367174110003,2.546367174110003
126,3.937794916348694,3.937794916348694
127,3.368803967488126,3.368803967488126
