Channel,RMS,Sigma
0,9.304575426871303,2.2412634323716647
1,2.2464205394731542,2.2464205394731542
2,3.0447732551342166,3.0447732551342166
3,2.314611105421678,2.314611105421678
4,2.2501296442984713,2.2501296442984713
5,2.1912364160284836,2.1912364160284836
6,2.403134684345421,2.403134684345421
7,2.7488325454917364,2.7488325454917364
8,4.373962482166048,4.373962482166048
9,2.2405344632612443,2.2405344632612443
10,2.9139089139993937,2.9139089139993937
11,2.5631666594549323,2.5631666594549323
12,2.5124964486929677,2.5124964486929677
13,2.251339552489982,2.251339552489982
14,2.4552384007523065,2.4552384007523065
15,2.4461560443658845,2.4461560443658845
16,2.611329756554976,2.611329756554976
17,2.6813544431693797,2.6813544431693797
18,2.721197065897881,2.721197065897881
19,3.376377296361602,3.376377296361602
20,2.599712918269067,2.599712918269067
21,2.613863462665226,2.613863462665226
22,2.566677378620311,2.566677378620311
23,2.6047590405907473,2.6047590405907473
24,2.5494123990201585,2.5494123990201585
25,5.189305748814763,5.189305748814763
26,2.6306184907420764,2.6306184907420764
27,3.328567409806372,3.328567409806372
28,4.688834582275656,4.688834582275656
29,2.8432304351397737,2.8432304351397737
30,3.79276403903582,3.79276403903582
31,2.588652476353553,2.588652476353553
32,5.9821356198781475,5.9821356198781475
33,3.686826368367649,3.686826368367649
34,2.712304553748755,2.712304553748755
35,5.421338896986003,5.421338896986003
36,2.814564244318594,2.814564244318594
37,2.4087609445184612,2.4087609445184612
38,2.3608513106074978,2.3608513106074978
39,3.0536557972091685,3.0536557972091685
40,4.863997249798443,4.863997249798443
41,3.049670253965427,3.049670253965427
42,2.3860011297102592,2.3860011297102592
43,2.7230043778356188,2.7230043778356188
44,2.7198721665254983,2.7198721665254983
45,2.490453006057476,2.490453006057476
46,3.493040195522824,3.493040195522824
47,2.3683586622298307,2.3683586622298307
48,2.3792767430289277,2.3792767430289277
49,2.3974964007094184,2.3974964007094184
50,2.6535071392120435,2.6535071392120435
51,2.707795929237225,2.707795929237225
52,2.411921360101741,2.411921360101741
53,2.4725539709200106,2.4725539709200106
54,2.3418873086225442,2.3418873086225442
55,3.350990661651742,3.350990661651742
56,2.3833471203699976,2.3833471203699976
57,2.495135722317227,2.495135722317227
58,2.4055559463211877,2.4055559463211877
59,2.5405062220866452,2.5405062220866452
60,2.5830555498564456,2.5830555498564456
61,2.8665573590759914,2.8665573590759914
62,3.9821464810496314,3.9821464810496314
63,4.123756632822564,4.123756632822564
64,2.2076945818453737,2.2076945818453737
65,2.204836947857985,2.204836947857985
66,2.266367965153852,2.266367965153852
67,2.253301966506319,2.253301966506319
68,2.2116113607621934,2.2116113607621934
69,4.951256381279833,4.951256381279833
70,2.4626444750428584,2.4626444750428584
71,2.7971791970141737,2.7971791970141737
72,3.3276635480068655,3.3276635480068655
73,2.4580390368585445,2.4580390368585445
74,2.4827690055054576,2.4827690055054576
75,2.673748391740523,2.673748391740523
76,2.897793724263384,2.897793724263384
77,2.4865712701334006,2.4865712701334006
78,3.4956516036266865,3.4956516036266865
79,2.5975867394905867,2.5975867394905867
80,4.290572613005847,4.290572613005847
81,4.0217443395847345,4.0217443395847345
82,3.86431985480171,3.86431985480171
83,3.2712914783108697,3.2712914783108697
84,2.9966354342531503,2.9966354342531503
85,2.9180858965546537,2.9180858965546537
86,3.599420762503298,3.599420762503298
87,4.445717375913831,4.445717375913831
88,2.8411349815601823,2.8411349815601823
89,2.6083127554389236,2.6083127554389236
90,2.792594294158887,2.792594294158887
91,2.6218090160480116,2.6218090160480116
92,2.719795384185668,2.719795384185668
93,3.1953715395931757,3.1953715395931757
94,2.7327566341640286,2.7327566341640286
95,2.9353971047504572,2.9353971047504572
96,2.336935850644107,2.336935850644107
97,2.4994079479700075,2.4994079479700075
98,3.5963592381947684,3.5963592381947684
99,2.3449795443525683,2.3449795443525683
100,2.9104645307785377,2.9104645307785377
101,2.3688242540760345,2.3688242540760345
102,3.1241584575318813,3.1241584575318813
103,2.2064068235898846,2.2064068235898846
104,2.2179635024192614,2.2179635024192614
105,2.4084983560831152,2.4084983560831152
106,2.9550907973854392,2.9550907973854392
107,2.398038952388063,2.398038952388063
108,3.2600851193464293,3.2600851193464293
109,2.5611062226096575,2.5611062226096575
110,2.2017627712904093,2.2017627712904093
111,2.2963732131506025,2.2963732131506025
112,2.5474608477676575,2.5474608477676575
113,2.4170859007892735,2.4170859007892735
114,2.466317152333174,2.466317152333174
115,2.7857409575931817,2.7857409575931817
116,2.4306861094807317,2.4306861094807317
117,3.890046969388548,3.890046969388548
118,2.9775547358046945,2.9775547358046945
119,2.4302397783369107,2.4302397783369107
120,2.586556822969268,2.586556822969268
121,2.7415746416638296,2.7415746416638296
122,2.8498403886217814,2.8498403886217814
123,3.058004864995673,3.058004864995673
124,2.4747083319534555,2.4747083319534555
125,2.4325488691091315,2.4325488691091315
126,2.3889507330956374,2.3889507330956374
127,2.44459264719302,2.44459264719302
