Channel,RMS,Sigma
0,6.7119386510256644,2.101223550422016
1,2.0618998635781125,2.0618998635781125
2,2.0142113000782187,2.0142113000782187
3,2.0423329273881996,2.0423329273881996
4,2.1060789712399215,2.1060789712399215
5,2.2911332548236856,2.2911332548236856
6,1.973423674017385,1.973423674017385
7,2.2149501152062347,2.2149501152062347
8,3.7623351297608982,3.7623351297608982
9,3.916332263749561,3.916332263749561
10,2.010255650200221,2.010255650200221
11,3.9882096338794906,3.9882096338794906
12,2.0784712162345143,2.0784712162345143
13,3.0686982396598315,3.0686982396598315
14,3.0144745011846683,3.0144745011846683
15,3.2875758261564476,3.2875758261564476
16,2.468871881686003,2.468871881686003
17,2.1182105521507633,2.1182105521507633
18,5.733072957040815,5.733072957040815
19,2.510795488958052,2.510795488958052
20,2.13519777006901,2.13519777006901
21,2.163472731930037,2.163472731930037
22,2.107556306368679,2.107556306368679
23,4.255027730204223,4.255027730204223
24,2.640913604034915,2.640913604034915
25,2.125650226298634,2.125650226298634
26,3.4066318169290994,3.4066318169290994
27,2.3836302218484766,2.3836302218484766
28,2.935223412745159,2.935223412745159
29,2.5815397135501854,2.5815397135501854
30,2.837582740069371,2.837582740069371
31,3.5965769745816867,3.5965769745816867
32,2.547964534316868,2.547964534316868
33,3.0785441075620907,3.0785441075620907
34,3.7913854196517036,3.7913854196517036
35,3.558788687017402,3.558788687017402
36,2.5908064552889787,2.5908064552889787
37,2.5652842051273343,2.5652842051273343
38,2.7549822425625545,2.7549822425625545
39,2.7189261835168335,2.7189261835168335
40,4.503711775189048,4.503711775189048
41,2.9753183354210995,2.9753183354210995
42,3.318557468943941,3.318557468943941
43,2.8216647415511678,2.8216647415511678
44,2.7032656680456513,2.7032656680456513
45,2.6183199444109158,2.6183199444109158
46,4.781624917921457,4.781624917921457
47,2.5853909582947905,2.5853909582947905
48,2.5991813003151756,2.5991813003151756
49,2.94083867415227,2.94083867415227
50,5.652283444963761,5.652283444963761
51,4.394287681105125,4.394287681105125
52,2.7329586210162153,2.7329586210162153
53,2.635471121665092,2.635471121665092
54,2.8815407797110684,2.8815407797110684
55,2.6772633414003986,2.6772633414003986
56,2.933638282660034,2.933638282660034
57,2.8486427730907016,2.8486427730907016
58,2.890174168533392,2.890174168533392
59,2.5797715931049976,2.5797715931049976
60,2.609331137287193,2.609331137287193
61,4.375948619415643,4.375948619415643
62,3.241859648935321,3.241859648935321
63,3.01830568678881,3.01830568678881
64,2.567619218260845,2.567619218260845
65,2.4178946273630073,2.4178946273630073
66,3.5730121312531358,3.5730121312531358
67,2.571305655428746,2.571305655428746
68,2.4912897486337218,2.4912897486337218
69,3.5497583259509944,3.5497583259509944
70,2.501275070261893,2.501275070261893
71,4.433222002148962,4.433222002148962
72,2.390481517145956,2.390481517145956
73,2.3484167542875407,2.3484167542875407
74,2.6778172824831583,2.6778172824831583
75,2.410721442632256,2.410721442632256
76,2.618151365971942,2.618151365971942
77,2.4598650805465363,2.4598650805465363
78,3.309627618444767,3.309627618444767
79,2.9152386361795957,2.9152386361795957
80,4.849613613437043,4.849613613437043
81,4.516827567578451,4.516827567578451
82,2.9261738774184076,2.9261738774184076
83,3.449128528449563,3.449128528449563
84,2.648849610617163,2.648849610617163
85,2.616655275988991,2.616655275988991
86,2.450852059429311,2.450852059429311
87,2.3023112245477986,2.3023112245477986
88,2.534523880054587,2.534523880054587
89,2.95043151497097,2.95043151497097
90,2.271483285007564,2.271483285007564
91,2.388982819784555,2.388982819784555
92,2.4810812673611253,2.4810812673611253
93,2.159880308408552,2.159880308408552
94,3.092284581279409,3.092284581279409
95,2.3521572117089433,2.3521572117089433
96,2.699270617402491,2.699270617402491
97,2.784438422098647,2.784438422098647
98,2.756232713115354,2.756232713115354
99,2.7167449215090707,2.7167449215090707
100,2.6901631311401815,2.6901631311401815
101,3.0570797500268045,3.0570797500268045
102,2.7216923523145793,2.7216923523145793
103,3.4478371742020837,3.4478371742020837
104,4.795580125042194,4.795580125042194
105,2.728649936286187,2.728649936286187
106,3.0694582029829234,3.0694582029829234
107,3.1050370071791282,3.1050370071791282
108,2.6779311087375124,2.6779311087375124
109,4.18957666109592,4.18957666109592
110,4.129443431520783,4.129443431520783
111,2.978212044391094,2.978212044391094
112,2.7709808861097183,2.7709808861097183
113,2.227630233430581,2.227630233430581
114,3.0910079593620927,3.0910079593620927
115,2.9173958499350734,2.9173958499350734
116,3.1420177102981146,3.1420177102981146
117,2.1881836758615814,2.1881836758615814
118,2.16520127040156,2.16520127040156
119,2.1525584177039687,2.1525584177039687
120,2.6659417387224718,2.6659417387224718
121,3.0431149311181063,3.0431149311181063
122,2.248630373085964,2.248630373085964
123,2.7007896973145167,2.7007896973145167
124,2.128492023557291,2.128492023557291
125,2.156053370958848,2.156053370958848
126,2.4893343965484345,2.4893343965484345
127,2.98855910708007,2.98855910708007
