Channel,RMS,Sigma
0,6.97041538313339,2.4024602051699326
1,2.4253941087158895,2.4253941087158895
2,2.4259507218191994,2.4259507218191994
3,2.4752366976210904,2.4752366976210904
4,2.477344562898191,2.477344562898191
5,2.5260267704343895,2.5260267704343895
6,2.826696319689706,2.826696319689706
7,2.396590231572417,2.396590231572417
8,2.547830190764561,2.547830190764561
9,2.477418401493321,2.477418401493321
10,2.5855290718800177,2.5855290718800177
11,2.6998789184723164,2.6998789184723164
12,2.3862114348963357,2.3862114348963357
13,2.45121716382226,2.45121716382226
14,2.36473693081283,2.36473693081283
15,2.4063982861753033,2.4063982861753033
16,2.7906748631800173,2.7906748631800173
17,2.475277358604774,2.475277358604774
18,3.5494739234858383,3.5494739234858383
19,2.430305081629539,2.430305081629539
20,2.47705962916803,2.47705962916803
21,2.3217036710201078,2.3217036710201078
22,2.3784362712711076,2.3784362712711076
23,4.710307306624237,4.710307306624237
24,2.2794815768467993,2.2794815768467993
25,2.2597233824362077,2.2597233824362077
26,2.350907525347206,2.350907525347206
27,2.282517743732593,2.282517743732593
28,2.493041374817043,2.493041374817043
29,2.3285833886477425,2.3285833886477425
30,2.2933319932581684,2.2933319932581684
31,2.324910305353028,2.324910305353028
32,2.650681209159748,2.650681209159748
33,2.6394546966684893,2.6394546966684893
34,2.372439185196153,2.372439185196153
35,2.4095901309538137,2.4095901309538137
36,2.7494342829500074,2.7494342829500074
37,2.3339848690078173,2.3339848690078173
38,3.0625755627170967,3.0625755627170967
39,2.3591686378937307,2.3591686378937307
40,2.9240916554186414,2.9240916554186414
41,2.2797553231703267,2.2797553231703267
42,2.3031540279489646,2.3031540279489646
43,2.4522256685944646,2.4522256685944646
44,2.29590530147123,2.29590530147123
45,2.317490393789153,2.317490393789153
46,2.454977021713429,2.454977021713429
47,2.6422910608613908,2.6422910608613908
48,2.5142690699341412,2.5142690699341412
49,2.8097343656061824,2.8097343656061824
50,2.301118260310034,2.301118260310034
51,2.6494443121834066,2.6494443121834066
52,2.4911743387991656,2.4911743387991656
53,2.822758042723021,2.822758042723021
54,2.240520346740947,2.240520346740947
55,2.997956499093267,2.997956499093267
56,2.306321220665614,2.306321220665614
57,2.3985764657486572,2.3985764657486572
58,2.4397924423511297,2.4397924423511297
59,2.5621919429346973,2.5621919429346973
60,2.7077479653961922,2.7077479653961922
61,2.926931637412461,2.926931637412461
62,2.8818828099156146,2.8818828099156146
63,2.776216785871733,2.776216785871733
64,2.7644877682259086,2.7644877682259086
65,3.559387592307818,3.559387592307818
66,2.894308856427162,2.894308856427162
67,2.579608088454883,2.579608088454883
68,3.118029940546833,3.118029940546833
69,2.705534037691422,2.705534037691422
70,2.518248235400152,2.518248235400152
71,2.5626545415835764,2.5626545415835764
72,2.6515361837632643,2.6515361837632643
73,2.492390053545261,2.492390053545261
74,2.5850614296163275,2.5850614296163275
75,2.5425474104100463,2.5425474104100463
76,2.64327378365012,2.64327378365012
77,2.7093393573279823,2.7093393573279823
78,2.859469406171849,2.859469406171849
79,2.888075192267264,2.888075192267264
80,3.716675709066693,3.716675709066693
81,3.2907983296707757,3.2907983296707757
82,3.4151003947953167,3.4151003947953167
83,3.0379183310437616,3.0379183310437616
84,2.621644966820702,2.621644966820702
85,2.466479505911378,2.466479505911378
86,2.505386622035829,2.505386622035829
87,2.357010731943171,2.357010731943171
88,2.407457233517258,2.407457233517258
89,2.266191760144637,2.266191760144637
90,2.27694285355252,2.27694285355252
91,2.4237697781355387,2.4237697781355387
92,2.5874614190566834,2.5874614190566834
93,2.330230816928871,2.330230816928871
94,2.8387741803625435,2.8387741803625435
95,2.4079909448426213,2.4079909448426213
96,3.219021220420797,3.219021220420797
97,1.936546612321599,1.936546612321599
98,2.2467247445309524,2.2467247445309524
99,2.484879199807581,2.484879199807581
100,1.9782458258676057,1.9782458258676057
101,1.892417094583565,1.892417094583565
102,1.9625252472178745,1.9625252472178745
103,2.0974925874617654,2.0974925874617654
104,1.9039955288806696,1.9039955288806696
105,2.1971787840265486,2.1971787840265486
106,2.173217776041422,2.173217776041422
107,2.0385121935173225,2.0385121935173225
108,1.9048974050248997,1.9048974050248997
109,2.6829282501143665,2.6829282501143665
110,2.8652724579817543,2.8652724579817543
111,2.0334124996423566,2.0334124996423566
112,1.9989338275042934,1.9989338275042934
113,2.051167663576538,2.051167663576538
114,2.2403122260707673,2.2403122260707673
115,2.034935498286223,2.034935498286223
116,2.8603827137356315,2.8603827137356315
117,1.9914289079296175,1.9914289079296175
118,2.172558369853884,2.172558369853884
119,1.9978903618871897,1.9978903618871897
120,2.459579891660794,2.459579891660794
121,2.3136486739527724,2.3136486739527724
122,2.3855559614723028,2.3855559614723028
123,2.007092468350783,2.007092468350783
124,2.3266360462870135,2.3266360462870135
125,2.113631156301856,2.113631156301856
126,1.991650620729801,1.991650620729801
127,4.143149647266716,4.143149647266716
