Channel,RMS,Sigma
0,2.8961023264098102,2.8961023264098102
1,2.3310146317892793,2.3310146317892793
2,2.222469344378768,2.222469344378768
3,2.228141609139167,2.228141609139167
4,3.6136281122973792,3.6136281122973792
5,2.1455555272427933,2.1455555272427933
6,2.098724720878115,2.098724720878115
7,2.53589780946964,2.53589780946964
8,2.1628504078794055,2.1628504078794055
9,2.2162094833472055,2.2162094833472055
10,2.7241359829239626,2.7241359829239626
11,2.1793756631957915,2.1793756631957915
12,2.4058505300455235,2.4058505300455235
13,2.199298815469404,2.199298815469404
14,2.2298992930797823,2.2298992930797823
15,2.223765681455807,2.223765681455807
16,2.151738416121391,2.151738416121391
17,2.2042632080978684,2.2042632080978684
18,2.948638215630946,2.948638215630946
19,2.224702541822603,2.224702541822603
20,2.1844155018369107,2.1844155018369107
21,2.805656615848258,2.805656615848258
22,2.7825674747322564,2.7825674747322564
23,2.1493349073206245,2.1493349073206245
24,2.3125758448407723,2.3125758448407723
25,2.8308213954606942,2.8308213954606942
26,2.29837602940511,2.29837602940511
27,2.339306780807787,2.339306780807787
28,2.3765945788985308,2.3765945788985308
29,2.581595290736753,2.581595290736753
30,2.4996330212362228,2.4996330212362228
31,2.4516783307910615,2.4516783307910615
32,2.979502224510689,2.979502224510689
33,2.6862372835061277,2.6862372835061277
34,2.7825426936283173,2.7825426936283173
35,2.7854792948728706,2.7854792948728706
36,2.704187483560656,2.704187483560656
37,2.5909817913542654,2.5909817913542654
38,2.9295585243945954,2.9295585243945954
39,2.8712871121205747,2.8712871121205747
40,2.8460693995992807,2.8460693995992807
41,2.715510778639476,2.715510778639476
42,3.3693157042396753,3.3693157042396753
43,3.714065350607352,3.714065350607352
44,3.387728531711333,3.387728531711333
45,2.8928791325808625,2.8928791325808625
46,2.6521984346794456,2.6521984346794456
47,2.5745417955703345,2.5745417955703345
48,4.4082633870321795,4.4082633870321795
49,4.106581136478821,4.106581136478821
50,2.232714272543295,2.232714272543295
51,2.920666545300301,2.920666545300301
52,2.3946629959243486,2.3946629959243486
53,2.773572732057044,2.773572732057044
54,2.4581644671743326,2.4581644671743326
55,3.2154242512212363,3.2154242512212363
56,2.3476732346147626,2.3476732346147626
57,2.2616597358898174,2.2616597358898174
58,2.2741674252925907,2.2741674252925907
59,2.359340674052899,2.359340674052899
60,3.3031059395086144,3.3031059395086144
61,3.852729413026733,3.852729413026733
62,2.844584167668671,2.844584167668671
63,2.5041021439023883,2.5041021439023883
64,3.0515775942147267,3.0515775942147267
65,3.3436905135403094,3.3436905135403094
66,2.351726446132667,2.351726446132667
67,3.142688870467207,3.142688870467207
68,3.3815752311826808,3.3815752311826808
69,2.823357124803188,2.823357124803188
70,2.3029864994450087,2.3029864994450087
71,2.2184297208235684,2.2184297208235684
72,2.202993114495003,2.202993114495003
73,2.2272674016309066,2.2272674016309066
74,2.222291186896899,2.222291186896899
75,2.2558543468451107,2.2558543468451107
76,2.3015867113588966,2.3015867113588966
77,2.402396946622572,2.402396946622572
78,2.3940441308440508,2.3940441308440508
79,2.3345965034026457,2.3345965034026457
80,3.89062476310928,3.89062476310928
81,3.556436597133409,3.556436597133409
82,3.0715641102619586,3.0715641102619586
83,3.6902609311181798,3.6902609311181798
84,3.03773525042862,3.03773525042862
85,2.6735347009810404,2.6735347009810404
86,2.751277115340326,2.751277115340326
87,2.408647272316004,2.408647272316004
88,2.4789166364262614,2.4789166364262614
89,2.388142827324762,2.388142827324762
90,2.361839284788605,2.361839284788605
91,2.3367235630528684,2.3367235630528684
92,2.7432441292143537,2.7432441292143537
93,2.772715677750592,2.772715677750592
94,2.4296770548064055,2.4296770548064055
95,2.4498953348587693,2.4498953348587693
96,2.2352142102106964,2.2352142102106964
97,2.7947703923593923,2.7947703923593923
98,2.1661531860729255,2.1661531860729255
99,2.1623922792402754,2.1623922792402754
100,2.3249598563134954,2.3249598563134954
101,2.9848005874987824,2.9848005874987824
102,3.0784765752924232,3.0784765752924232
103,2.1988609735502584,2.1988609735502584
104,2.1448216653684993,2.1448216653684993
105,2.1908420226785075,2.1908420226785075
106,2.6539374864709107,2.6539374864709107
107,2.260369916905724,2.260369916905724
108,2.176342883384491,2.176342883384491
109,2.3023590284255575,2.3023590284255575
110,2.655862265661468,2.655862265661468
111,2.283782034060254,2.283782034060254
112,2.5768985652736327,2.5768985652736327
113,2.4504858929063684,2.4504858929063684
114,2.873130962838727,2.873130962838727
115,3.963353588004288,3.963353588004288
116,2.4449284952043624,2.4449284952043624
117,2.4470804874861702,2.4470804874861702
118,2.4077091832518174,2.4077091832518174
119,2.573134342665359,2.573134342665359
120,2.410944255185285,2.410944255185285
121,2.6933363234423604,2.6933363234423604
122,3.6586049246117285,3.6586049246117285
123,2.525833178110762,2.525833178110762
124,2.5010012188847224,2.5010012188847224
125,3.0745895531955,3.0745895531955
126,2.422563116886554,2.422563116886554
127,2.5152326934683753,2.5152326934683753
