Channel,RMS,Sigma
0,6.916943596319063,2.208502693872725
1,2.854088625419623,2.854088625419623
2,2.1378075078749545,2.1378075078749545
3,2.4656485968791007,2.4656485968791007
4,2.467867894097023,2.467867894097023
5,2.174474476168543,2.174474476168543
6,2.597273889594562,2.597273889594562
7,2.1783523908970404,2.1783523908970404
8,2.6936941484211028,2.6936941484211028
9,2.5953614864563854,2.5953614864563854
10,2.0855750981652634,2.0855750981652634
11,2.3599930598113454,2.3599930598113454
12,2.1720155198207216,2.1720155198207216
13,3.205160279867408,3.205160279867408
14,2.3617921172446623,2.3617921172446623
15,2.323164421004964,2.323164421004964
16,3.6619082358217248,3.6619082358217248
17,2.629340623272682,2.629340623272682
18,2.537135516125191,2.537135516125191
19,3.3292473749570797,3.3292473749570797
20,2.5031927065695747,2.5031927065695747
21,3.198063147955264,3.198063147955264
22,2.7320755413447726,2.7320755413447726
23,2.5500212015099657,2.5500212015099657
24,2.7083054524119956,2.7083054524119956
25,2.787416219546623,2.787416219546623
26,2.770647359001191,2.770647359001191
27,2.63902093802619,2.63902093802619
28,2.499312958454613,2.499312958454613
29,2.610737530815211,2.610737530815211
30,2.8101796426386634,2.8101796426386634
31,3.00251810612035,3.00251810612035
32,2.988017162867599,2.988017162867599
33,5.1958250649033,5.1958250649033
34,2.95540129637944,2.95540129637944
35,2.8323266562130955,2.8323266562130955
36,5.1673140801556094,5.1673140801556094
37,2.626556300292592,2.626556300292592
38,2.6943527258085394,2.6943527258085394
39,4.68997212599679,4.68997212599679
40,2.8838758234279305,2.8838758234279305
41,2.565428655349657,2.565428655349657
42,2.8971243392457784,2.8971243392457784
43,2.597354710125112,2.597354710125112
44,2.5849398382166444,2.5849398382166444
45,2.5537193559158045,2.5537193559158045
46,2.7646612442867977,2.7646612442867977
47,2.93566892671039,2.93566892671039
48,2.9258052136247623,2.9258052136247623
49,2.224584668762399,2.224584668762399
50,1.9837493808650297,1.9837493808650297
51,2.4413793787462192,2.4413793787462192
52,1.9985511569305248,1.9985511569305248
53,7.008125063883283,7.008125063883283
54,2.016639386783698,2.016639386783698
55,2.3365692796090474,2.3365692796090474
56,2.485838638166285,2.485838638166285
57,2.046672282992778,2.046672282992778
58,2.753501442757926,2.753501442757926
59,2.165182449990696,2.165182449990696
60,2.7830204489668766,2.7830204489668766
61,3.2135028705645703,3.2135028705645703
62,2.254978648111913,2.254978648111913
63,2.522700012619986,2.522700012619986
64,2.6268637263196273,2.6268637263196273
65,3.583690351510518,3.583690351510518
66,2.945154637493663,2.945154637493663
67,2.106944766952379,2.106944766952379
68,2.241322426616116,2.241322426616116
69,2.7110416737512244,2.7110416737512244
70,2.0993720933298157,2.0993720933298157
71,2.4320412598474186,2.4320412598474186
72,2.150590821658215,2.150590821658215
73,2.6523110291759022,2.6523110291759022
74,2.124165250532833,2.124165250532833
75,2.9424207017380732,2.9424207017380732
76,4.5482452504662065,4.5482452504662065
77,2.2834851586747176,2.2834851586747176
78,4.749091345330391,4.749091345330391
79,2.4461707955182477,2.4461707955182477
80,3.9947193111222403,3.9947193111222403
81,3.8444951110579857,3.8444951110579857
82,3.5624364547055016,3.5624364547055016
83,3.1326076975018857,3.1326076975018857
84,4.336303515527056,4.336303515527056
85,3.201556752629894,3.201556752629894
86,3.071320549490229,3.071320549490229
87,3.112828872552847,3.112828872552847
88,2.9714320579794955,2.9714320579794955
89,2.7124315382144197,2.7124315382144197
90,3.1681446535489144,3.1681446535489144
91,3.004184414969255,3.004184414969255
92,2.856185941422923,2.856185941422923
93,2.8659866107614334,2.8659866107614334
94,2.897714014867577,2.897714014867577
95,3.453831626881092,3.453831626881092
96,3.118867042241532,3.118867042241532
97,3.2901312682984996,3.2901312682984996
98,2.152816169990789,2.152816169990789
99,3.87562715019027,3.87562715019027
100,2.4394163452790445,2.4394163452790445
101,2.164117275801752,2.164117275801752
102,2.3505675634028993,2.3505675634028993
103,2.0951470551524642,2.0951470551524642
104,2.378627308391799,2.378627308391799
105,2.2306622271496717,2.2306622271496717
106,2.3723895400903077,2.3723895400903077
107,2.236875487086717,2.236875487086717
108,2.515432965946585,2.515432965946585
109,2.246801769831432,2.246801769831432
110,4.427791956633303,4.427791956633303
111,2.4578291568809623,2.4578291568809623
112,2.4320099576454575,2.4320099576454575
113,2.5519422435279315,2.5519422435279315
114,2.4636689939104643,2.4636689939104643
115,2.3982563684961247,2.3982563684961247
116,2.4304167974987276,2.4304167974987276
117,2.579266391317583,2.579266391317583
118,3.42423309518364,3.42423309518364
119,2.3858168682067884,2.3858168682067884
120,2.4417211905232463,2.4417211905232463
121,3.094661325859734,3.094661325859734
122,2.381198334517773,2.381198334517773
123,2.59806900944929,2.59806900944929
124,2.845111806190244,2.845111806190244
125,3.9647179922975346,3.9647179922975346
126,2.899045034934455,2.899045034934455
127,2.786909456827222,2.786909456827222
