Channel,RMS,Sigma
0,2.4393705051447143,2.4393705051447143
1,2.6952231365015566,2.6952231365015566
2,3.097899234035577,3.097899234035577
3,2.660144622172922,2.660144622172922
4,2.452161936634288,2.452161936634288
5,2.656227211258957,2.656227211258957
6,2.432794292893889,2.432794292893889
7,2.3903447422196407,2.3903447422196407
8,2.6512543322365496,2.6512543322365496
9,3.3457634870485413,3.3457634870485413
10,2.3771332068259157,2.3771332068259157
11,2.6275543331634337,2.6275543331634337
12,2.376531690562174,2.376531690562174
13,2.3450058732518784,2.3450058732518784
14,2.9784699060491175,2.9784699060491175
15,3.1061704643221755,3.1061704643221755
16,1.9878755568075035,1.9878755568075035
17,2.429652879540038,2.429652879540038
18,1.9905578345143518,1.9905578345143518
19,2.0270909139064344,2.0270909139064344
20,2.2389945324601364,2.2389945324601364
21,2.0457133234197307,2.0457133234197307
22,2.5057136639763993,2.5057136639763993
23,4.101504350127663,4.101504350127663
24,1.9953360130181448,1.9953360130181448
25,2.0278270277631227,2.0278270277631227
26,2.3250321074946645,2.3250321074946645
27,2.341563184343363,2.341563184343363
28,2.0189022402689356,2.0189022402689356
29,2.13805653086199,2.13805653086199
30,2.0058385221500474,2.0058385221500474
31,2.1992503969344765,2.1992503969344765
32,2.6475687934680088,2.6475687934680088
33,3.095623673963304,3.095623673963304
34,3.3415087870272795,3.3415087870272795
35,2.446839405952804,2.446839405952804
36,2.450348560410145,2.450348560410145
37,2.4863520778987263,2.4863520778987263
38,2.482413646107145,2.482413646107145
39,3.3492347296170557,3.3492347296170557
40,2.5793936098147388,2.5793936098147388
41,2.946178069118306,2.946178069118306
42,2.45761329309664,2.45761329309664
43,2.4140408623492697,2.4140408623492697
44,2.6280738098288383,2.6280738098288383
45,3.186803343996444,3.186803343996444
46,2.4518266112434732,2.4518266112434732
47,2.8512531160566166,2.8512531160566166
48,2.3497327054535386,2.3497327054535386
49,2.412562615175305,2.412562615175305
50,2.3745253808147453,2.3745253808147453
51,2.562328433005102,2.562328433005102
52,2.42381583941528,2.42381583941528
53,2.6225172579459812,2.6225172579459812
54,2.8093890955519476,2.8093890955519476
55,2.3807112918928626,2.3807112918928626
56,2.639515260639782,2.639515260639782
57,2.353616279347666,2.353616279347666
58,2.420959605205907,2.420959605205907
59,2.6203856272779484,2.6203856272779484
60,2.692833765991343,2.692833765991343
61,2.849611001286989,2.849611001286989
62,2.8457910810385214,2.8457910810385214
63,2.6375081279626493,2.6375081279626493
64,2.484388342430339,2.484388342430339
65,2.9130013781633637,2.9130013781633637
66,2.0860991099335426,2.0860991099335426
67,3.167511062542508,3.167511062542508
68,2.169665795684066,2.169665795684066
69,2.1158208621349304,2.1158208621349304
70,2.2373866446688053,2.2373866446688053
71,2.1301560137810727,2.1301560137810727
72,2.8330068751854367,2.8330068751854367
73,2.7826182493104157,2.7826182493104157
74,2.7046613917525386,2.7046613917525386
75,2.1945921355203106,2.1945921355203106
76,2.182481481725105,2.182481481725105
77,2.250883863762592,2.250883863762592
78,2.367653498725589,2.367653498725589
79,2.4152949050685915,2.4152949050685915
80,3.7913959095832745,3.7913959095832745
81,3.1270997409813077,3.1270997409813077
82,3.2042011595619693,3.2042011595619693
83,3.5218069656975812,3.5218069656975812
84,3.0095975855062886,3.0095975855062886
85,2.5902430600946103,2.5902430600946103
86,3.3119408430381423,3.3119408430381423
87,2.6175728261482503,2.6175728261482503
88,3.060329567733779,3.060329567733779
89,2.5123341644707247,2.5123341644707247
90,2.5410199219259706,2.5410199219259706
91,3.047318056521356,3.047318056521356
92,3.059082643224741,3.059082643224741
93,3.1343528271708876,3.1343528271708876
94,2.6231398958439813,2.6231398958439813
95,2.7325379790191984,2.7325379790191984
96,2.5548110501512444,2.5548110501512444
97,2.2942473372958867,2.2942473372958867
98,2.1235357053976514,2.1235357053976514
99,2.6697354048376947,2.6697354048376947
100,2.4222823075746738,2.4222823075746738
101,2.1189606076290213,2.1189606076290213
102,2.1046820828570665,2.1046820828570665
103,2.299400968704876,2.299400968704876
104,2.3076435906038744,2.3076435906038744
105,2.07028094723703,2.07028094723703
106,2.2158513486916283,2.2158513486916283
107,2.119909965405614,2.119909965405614
108,2.15340774070387,2.15340774070387
109,2.839320208874273,2.839320208874273
110,2.30126405369713,2.30126405369713
111,2.087807829233739,2.087807829233739
112,2.2253521712772146,2.2253521712772146
113,2.35303155175714,2.35303155175714
114,2.1989826782175457,2.1989826782175457
115,2.138029851554926,2.138029851554926
116,2.2745435700594845,2.2745435700594845
117,2.161154898186074,2.161154898186074
118,2.3133760937812915,2.3133760937812915
119,2.5186305600531638,2.5186305600531638
120,2.1796028378017303,2.1796028378017303
121,3.022266337123844,3.022266337123844
122,2.351338321523049,2.351338321523049
123,2.1407505390443897,2.1407505390443897
124,2.88710655139896,2.88710655139896
125,2.196307394594032,2.196307394594032
126,2.19345636618538,2.19345636618538
127,2.191976308904641,2.191976308904641
