GCUId	Chn	Mean_Ping_HG	Mean_Pong_HG	RMS_Ping_HG	RMS_Pong_HG	Mean_Ping_LG	Mean_Pong_LG	RMS_Ping_LG	RMS_Pong_LG	Length	x	y	z
8201	87	0	0	0	0	79.5955	79.8078	1.30184	1.30041	0	0	0	0
8201	88	0	0	0	0	83.5413	91.8359	1.33556	1.30957	0	0	0	0
8201	89	0	0	0	0	79.8361	80.8016	1.29808	1.26632	0	0	0	0
8201	90	0	0	0	0	79.5838	79.1739	1.32766	1.33963	0	0	0	0
8201	91	0	0	0	0	82.5699	85.6729	1.37139	1.24505	0	0	0	0
8201	92	0	0	0	0	81.5436	81.8299	1.31303	1.33193	0	0	0	0
8201	93	0	0	0	0	76.7909	82.0256	1.26872	1.33564	0	0	0	0
8201	94	0	0	0	0	89.0988	84.202	1.28093	1.26267	0	0	0	0
8201	95	0	0	0	0	77.0945	77.2008	1.30144	1.30559	0	0	0	0
8201	96	0	0	0	0	69.4264	75.9693	1.21914	1.19601	0	0	0	0
8201	97	0	0	0	0	69.2475	74.2046	1.19762	1.26847	0	0	0	0
8201	98	0	0	0	0	73.7847	70.2213	1.23241	1.29133	0	0	0	0
8201	99	0	0	0	0	78.0461	77.7679	1.26418	1.21526	0	0	0	0
8201	100	0	0	0	0	78.3454	75.359	1.25757	1.28023	0	0	0	0
8201	101	0	0	0	0	69.3526	71.6718	1.23311	1.26936	0	0	0	0
8201	102	0	0	0	0	76.7226	80.6154	1.17024	1.18587	0	0	0	0
8201	103	0	0	0	0	71.9267	70.4367	1.21364	1.29133	0	0	0	0
8201	104	0	0	0	0	73.7511	70.7976	1.24291	1.3024	0	0	0	0
8201	105	0	0	0	0	75.0382	73.4056	1.2859	1.2399	0	0	0	0
8201	106	0	0	0	0	73.5676	72.8442	1.21867	1.19204	0	0	0	0
8201	107	0	0	0	0	71.8526	73.8322	1.23501	1.27189	0	0	0	0
8201	108	0	0	0	0	75.0464	77.5714	1.27691	1.2146	0	0	0	0
8201	109	0	0	0	0	78.6902	75.3975	1.2838	1.26149	0	0	0	0
8201	110	0	0	0	0	68.0542	72.8535	1.22446	1.20486	0	0	0	0
8201	111	0	0	0	0	71.3129	73.6683	1.26205	1.24977	0	0	0	0
8201	112	0	0	0	0	67.381	72.9374	1.4086	1.33218	0	0	0	0
8201	113	0	0	0	0	67.1885	68.6518	1.38806	1.30113	0	0	0	0
8201	114	0	0	0	0	71.0453	70.0225	1.37263	1.37332	0	0	0	0
8201	115	0	0	0	0	64.6898	63.0486	1.34878	1.39687	0	0	0	0
8201	116	0	0	0	0	66.2115	69.6908	1.40602	1.35019	0	0	0	0
8201	117	0	0	0	0	66.3534	67.311	1.4097	1.37392	0	0	0	0
8201	118	0	0	0	0	69.9279	63.705	1.36757	1.36287	0	0	0	0
8201	119	0	0	0	0	66.1098	64.9246	1.37701	1.32547	0	0	0	0
8201	120	0	0	0	0	67.8257	71.3571	1.35886	1.37555	0	0	0	0
8201	121	0	0	0	0	66.1867	63.6168	1.40148	1.37827	0	0	0	0
8201	122	0	0	0	0	66.107	69.2861	1.41775	1.35402	0	0	0	0
8201	123	0	0	0	0	67.7099	71.9972	1.37399	1.33722	0	0	0	0
8201	124	0	0	0	0	71.1538	74.657	1.36856	1.39788	0	0	0	0
8201	125	0	0	0	0	71.0487	76.1603	1.37778	1.34068	0	0	0	0
8201	126	0	0	0	0	73.1671	69.3093	1.30241	1.3516	0	0	0	0
8201	127	0	0	0	0	71.2225	70.8658	1.36878	1.39073	0	0	0	0
8034	0	0	0	0	0	77.7105	71.5705	1.31821	1.24084	0	0	0	0
8034	1	0	0	0	0	76.405	76.9214	1.26096	1.28326	0	0	0	0
8034	2	0	0	0	0	78.5989	77.7835	1.26307	1.32147	0	0	0	0
8034	3	0	0	0	0	74.4087	74.7358	1.31197	1.29374	0	0	0	0
8034	4	0	0	0	0	74.6766	77.1271	1.28938	1.31885	0	0	0	0
8034	5	0	0	0	0	75.9536	82.3068	1.23478	1.30468	0	0	0	0
8034	6	0	0	0	0	77.1596	85.5718	1.33558	1.27756	0	0	0	0
8034	7	0	0	0	0	83.7819	85.7701	1.19435	1.26954	0	0	0	0
8034	8	0	0	0	0	76.6104	81.9796	1.2817	1.29753	0	0	0	0
8034	9	0	0	0	0	74.7124	80.1608	1.27105	1.2336	0	0	0	0
8034	10	0	0	0	0	85.443	82.9886	1.2871	1.2644	0	0	0	0
8034	11	0	0	0	0	73.3993	76.3295	1.32852	1.24835	0	0	0	0
8034	12	0	0	0	0	75.597	71.3335	1.2439	1.25408	0	0	0	0
8034	13	0	0	0	0	79.8956	80.7821	1.20126	1.26225	0	0	0	0
8034	14	0	0	0	0	80.7867	77.1309	1.25796	1.31981	0	0	0	0
8034	15	0	0	0	0	75.3824	73.7322	1.25029	1.32325	0	0	0	0
8034	16	0	0	0	0	77.6904	73.5166	1.37298	1.3809	0	0	0	0
8034	17	0	0	0	0	76.0777	77.0866	1.32646	1.36033	0	0	0	0
8034	18	0	0	0	0	76.2211	77.0755	1.31537	1.37724	0	0	0	0
8034	19	0	0	0	0	81.2957	71.2237	1.36035	1.33142	0	0	0	0
8034	20	0	0	0	0	75.3952	74.5737	1.3259	1.3778	0	0	0	0
8034	21	0	0	0	0	76.703	78.1669	1.36514	1.35308	0	0	0	0
8034	22	0	0	0	0	74.7941	74.432	1.32384	1.35498	0	0	0	0
8034	23	0	0	0	0	75.9854	79.8747	1.31347	1.27182	0	0	0	0
8034	24	0	0	0	0	80.158	76.2057	1.31647	1.35313	0	0	0	0
8034	25	0	0	0	0	80.2046	76.7406	1.31359	1.34882	0	0	0	0
8034	26	0	0	0	0	82.5016	77.5187	1.37527	1.38244	0	0	0	0
8034	27	0	0	0	0	71.2582	74.1939	1.32515	1.38608	0	0	0	0
8034	28	0	0	0	0	81.552	73.2348	1.39862	1.39535	0	0	0	0
8034	29	0	0	0	0	73.7809	74.8516	1.39493	1.3473	0	0	0	0
8034	30	0	0	0	0	80.4951	80.7158	1.32999	1.33079	0	0	0	0
8034	31	0	0	0	0	72.1528	74.4529	1.33181	1.36442	0	0	0	0
8034	32	0	0	0	0	77.1479	71.1973	1.36622	1.32174	0	0	0	0
8034	33	0	0	0	0	71.2885	75.8039	1.31218	1.30856	0	0	0	0
8034	34	0	0	0	0	72.6304	73.5581	1.34685	1.38168	0	0	0	0
8034	35	0	0	0	0	76.4085	75.0288	1.31369	1.33488	0	0	0	0
8034	36	0	0	0	0	73.5833	78.4745	1.42566	1.35118	0	0	0	0
8034	37	0	0	0	0	74.0637	73.8778	1.40091	1.40481	0	0	0	0
8034	38	0	0	0	0	74.3296	66.8087	1.37759	1.35643	0	0	0	0
8034	39	0	0	0	0	78.0233	79.8106	1.36353	1.29445	0	0	0	0
8034	40	0	0	0	0	77.7225	80.5483	1.3556	1.3097	0	0	0	0
8034	41	0	0	0	0	75.685	76.209	1.30449	1.32829	0	0	0	0
8034	42	0	0	0	0	74.076	79.9628	1.40701	1.32431	0	0	0	0
8034	43	0	0	0	0	77.1133	74.7994	1.36761	1.36895	0	0	0	0
8034	44	0	0	0	0	81.5743	78.0161	1.37074	1.39518	0	0	0	0
8034	45	0	0	0	0	75.9341	79.1196	1.30908	1.31962	0	0	0	0
8034	46	0	0	0	0	72.3736	78.9605	1.35963	1.34708	0	0	0	0
8034	47	0	0	0	0	73.3341	77.5206	1.39342	1.37375	0	0	0	0
8034	48	0	0	0	0	63.0797	63.7556	1.27115	1.25172	0	0	0	0
8034	49	0	0	0	0	65.5818	72.3862	1.35132	1.28579	0	0	0	0
8034	50	0	0	0	0	64.3379	60.9746	1.28068	1.34496	0	0	0	0
8034	51	0	0	0	0	67.1922	64.5256	1.25545	1.29368	0	0	0	0
8034	52	0	0	0	0	72.7456	71.0225	1.29195	1.26233	0	0	0	0
8034	53	0	0	0	0	59.7984	67.8397	1.27255	1.26056	0	0	0	0
8034	54	0	0	0	0	72.4736	65.4398	1.28618	1.35237	0	0	0	0
8034	55	0	0	0	0	70.7635	71.8485	1.28288	1.23352	0	0	0	0
8034	56	0	0	0	0	63.8486	61.2549	1.25473	1.35437	0	0	0	0
8034	57	0	0	0	0	67.4181	69.578	1.28835	1.34073	0	0	0	0
8034	58	0	0	0	0	65.4129	63.9841	1.36944	1.3087	0	0	0	0
8034	59	0	0	0	0	62.624	66.3534	1.30301	1.30367	0	0	0	0
8034	60	0	0	0	0	70.9076	73.1321	1.27241	1.33162	0	0	0	0
8034	61	0	0	0	0	66.5692	62.9914	1.31198	1.30942	0	0	0	0
8034	62	0	0	0	0	69.6543	66.1667	1.33493	1.32844	0	0	0	0
8034	63	0	0	0	0	70.4154	67.7639	1.30446	1.27538	0	0	0	0
8034	64	0	0	0	0	64.1184	71.1497	1.22897	1.20878	0	0	0	0
8034	65	0	0	0	0	68.2643	68.5552	1.20369	1.25371	0	0	0	0
8034	66	0	0	0	0	70.8207	63.1136	1.28439	1.26901	0	0	0	0
8034	67	0	0	0	0	62.4251	67.3631	1.29443	1.2284	0	0	0	0
8034	68	0	0	0	0	70.8003	71.0406	1.26907	1.22115	0	0	0	0
8034	69	0	0	0	0	72.5714	67.6525	1.26604	1.23041	0	0	0	0
8034	70	0	0	0	0	67.4477	68.1094	1.2169	1.22659	0	0	0	0
8034	71	0	0	0	0	76.4568	77.9672	1.22383	1.32193	0	0	0	0
8034	72	0	0	0	0	74.1219	74.8959	1.3527	1.30416	0	0	0	0
8034	73	0	0	0	0	71.375	65.5303	1.21416	1.31945	0	0	0	0
8034	74	0	0	0	0	74.3197	74.2651	1.27578	1.27077	0	0	0	0
8034	75	0	0	0	0	69.3994	65.5995	1.30789	1.31368	0	0	0	0
8034	76	0	0	0	0	73.667	71.0498	1.31646	1.23709	0	0	0	0
8034	77	0	0	0	0	68.9578	64.9059	1.30067	1.29856	0	0	0	0
8034	78	0	0	0	0	73.2941	66.6933	1.31325	1.27717	0	0	0	0
8034	79	0	0	0	0	73.5819	72.9657	1.2991	1.27608	0	0	0	0
8034	80	0	0	0	0	79.0597	79.5573	1.30616	1.29031	0	0	0	0
8034	81	0	0	0	0	73.6104	80.7365	1.31513	1.2674	0	0	0	0
8034	82	0	0	0	0	77.4688	75.1849	1.30772	1.25065	0	0	0	0
8034	83	0	0	0	0	80.3012	80.3858	1.22622	1.23498	0	0	0	0
8034	84	0	0	0	0	81.6101	79.1173	1.31373	1.2351	0	0	0	0
8034	85	0	0	0	0	79.1007	78.4002	1.22065	1.28667	0	0	0	0
8034	86	0	0	0	0	76.5639	79.0873	1.27893	1.2399	0	0	0	0
8034	87	0	0	0	0	78.9227	73.6485	1.24047	1.33515	0	0	0	0
8034	88	0	0	0	0	76.16	78.599	1.25109	1.28204	0	0	0	0
8034	89	0	0	0	0	81.859	78.842	1.28763	1.26291	0	0	0	0
8034	90	0	0	0	0	74.7904	76.446	1.27823	1.2798	0	0	0	0
8034	91	0	0	0	0	78.7439	80.9367	1.26038	1.27228	0	0	0	0
8034	92	0	0	0	0	72.0129	75.3233	1.25139	1.26856	0	0	0	0
8034	93	0	0	0	0	74.5122	79.0444	1.30665	1.24432	0	0	0	0
8034	94	0	0	0	0	79.7413	76.7828	1.24634	1.31016	0	0	0	0
8034	95	0	0	0	0	78.6844	71.3331	1.26191	1.25025	0	0	0	0
8034	96	0	0	0	0	78.761	77.855	1.33262	1.37853	0	0	0	0
8034	97	0	0	0	0	79.076	84.1543	1.32185	1.3057	0	0	0	0
8034	98	0	0	0	0	73.0061	77.1934	1.3716	1.37507	0	0	0	0
8034	99	0	0	0	0	82.1439	80.1828	1.38217	1.31638	0	0	0	0
8034	100	0	0	0	0	75.4769	77.5963	1.33388	1.38981	0	0	0	0
8034	101	0	0	0	0	77.0111	73.5473	1.36704	1.40634	0	0	0	0
8034	102	0	0	0	0	81.1429	80.3667	1.36112	1.31847	0	0	0	0
8034	103	0	0	0	0	80.039	73.1956	1.31074	1.39828	0	0	0	0
8034	104	0	0	0	0	73.5792	73.7548	1.38967	1.40218	0	0	0	0
8034	105	0	0	0	0	81.2061	74.6883	1.38854	1.37365	0	0	0	0
8034	106	0	0	0	0	83.1488	81.4547	1.32	1.38262	0	0	0	0
8034	107	0	0	0	0	79.6208	81.2284	1.31631	1.37334	0	0	0	0
8034	108	0	0	0	0	77.3802	82.1343	1.40761	1.38467	0	0	0	0
8034	109	0	0	0	0	80.1825	78.6532	1.30899	1.33664	0	0	0	0
8034	110	0	0	0	0	75.5346	72.785	1.33196	1.3605	0	0	0	0
8034	111	0	0	0	0	77.1226	78.4378	1.39707	1.37556	0	0	0	0
8034	112	0	0	0	0	67.8241	69.5643	1.16104	1.2543	0	0	0	0
8034	113	0	0	0	0	65.5504	66.2542	1.26875	1.25587	0	0	0	0
8034	114	0	0	0	0	72.4002	72.9833	1.15963	1.19127	0	0	0	0
8034	115	0	0	0	0	64.1783	65.2723	1.16975	1.25877	0	0	0	0
8034	116	0	0	0	0	73.3368	68.4886	1.23762	1.20392	0	0	0	0
8034	117	0	0	0	0	67.356	70.6584	1.16956	1.20292	0	0	0	0
8034	118	0	0	0	0	66.9191	67.4153	1.20175	1.16424	0	0	0	0
8034	119	0	0	0	0	72.5898	69.8565	1.18488	1.25108	0	0	0	0
8034	120	0	0	0	0	70.8725	67.3586	1.19352	1.18355	0	0	0	0
8034	121	0	0	0	0	69.0967	66.2942	1.26149	1.26023	0	0	0	0
8034	122	0	0	0	0	73.833	70.3583	1.2444	1.23218	0	0	0	0
8034	123	0	0	0	0	68.7287	65.5281	1.22387	1.28341	0	0	0	0
8034	124	0	0	0	0	70.4454	69.4176	1.23919	1.27925	0	0	0	0
8034	125	0	0	0	0	76.4234	76.114	1.15685	1.16243	0	0	0	0
8034	126	0	0	0	0	69.456	74.3457	1.2682	1.19795	0	0	0	0
8034	127	0	0	0	0	71.0157	67.9854	1.19156	1.18327	0	0	0	0
8223	0	0	0	0	0	82.7608	85.7906	1.37571	1.27124	0	0	0	0
8223	1	0	0	0	0	87.0417	87.1354	1.27196	1.28315	0	0	0	0
8223	2	0	0	0	0	80.9727	88.8386	1.24532	1.24565	0	0	0	0
8223	3	0	0	0	0	86.2922	90.131	1.28629	1.36719	0	0	0	0
8223	4	0	0	0	0	91.0597	84.1596	1.3343	1.28129	0	0	0	0
8223	5	0	0	0	0	84.4852	82.648	1.25668	1.37824	0	0	0	0
8223	6	0	0	0	0	87.7682	87.8234	1.24398	1.2688	0	0	0	0
8223	7	0	0	0	0	87.3237	88.3718	1.25307	1.23344	0	0	0	0
8223	8	0	0	0	0	85.3728	93.9104	1.25802	1.34111	0	0	0	0
8223	9	0	0	0	0	84.0363	91.4992	1.28511	1.30192	0	0	0	0
8223	10	0	0	0	0	83.0906	83.3533	1.36667	1.36273	0	0	0	0
8223	11	0	0	0	0	89.3195	86.5007	1.29625	1.29998	0	0	0	0
8223	12	0	0	0	0	86.7297	85.4735	1.31839	1.26215	0	0	0	0
8223	13	0	0	0	0	85.0128	83.9941	1.2507	1.32454	0	0	0	0
8223	14	0	0	0	0	79.306	82.8746	1.32044	1.36887	0	0	0	0
8223	15	0	0	0	0	85.1388	85.0564	1.25691	1.24964	0	0	0	0
8223	16	0	0	0	0	63.4787	63.0733	1.33812	1.34763	0	0	0	0
8223	17	0	0	0	0	65.3994	69.807	1.29225	1.28747	0	0	0	0
8223	18	0	0	0	0	74.9943	65.6505	1.33554	1.32587	0	0	0	0
8223	19	0	0	0	0	64.0076	62.9812	1.30322	1.34689	0	0	0	0
8223	20	0	0	0	0	78.3504	65.5248	1.37556	1.30447	0	0	0	0
8223	21	0	0	0	0	66.004	68.003	1.35711	1.30669	0	0	0	0
8223	22	0	0	0	0	63.164	66.6396	1.34426	1.36596	0	0	0	0
8223	23	0	0	0	0	67.5696	71.1971	1.33328	1.32734	0	0	0	0
8223	24	0	0	0	0	71.8209	66.0151	1.29956	1.34454	0	0	0	0
8223	25	0	0	0	0	74.4678	71.2688	1.33198	1.30704	0	0	0	0
8223	26	0	0	0	0	64.4615	64.8782	1.27093	1.27637	0	0	0	0
8223	27	0	0	0	0	68.8261	71.7021	1.24491	1.28887	0	0	0	0
8223	28	0	0	0	0	62.6861	66.9693	1.35787	1.36313	0	0	0	0
8223	29	0	0	0	0	70.3009	64.9086	1.34052	1.26412	0	0	0	0
8223	30	0	0	0	0	68.6942	68.704	1.34062	1.33907	0	0	0	0
8223	31	0	0	0	0	67.7547	64.7287	1.30838	1.29216	0	0	0	0
8223	32	0	0	0	0	68.6921	70.2397	1.3442	1.43273	0	0	0	0
8223	33	0	0	0	0	77.6186	75.9636	1.35842	1.36062	0	0	0	0
8223	34	0	0	0	0	79.5912	73.3702	1.36255	1.36736	0	0	0	0
8223	35	0	0	0	0	80.911	80.0944	1.34661	1.34275	0	0	0	0
8223	36	0	0	0	0	72.9272	68.3756	1.34193	1.34705	0	0	0	0
8223	37	0	0	0	0	73.5444	69.6017	1.38254	1.39757	0	0	0	0
8223	38	0	0	0	0	73.5442	70.9539	1.37868	1.44376	0	0	0	0
8223	39	0	0	0	0	67.9739	69.522	1.38717	1.39156	0	0	0	0
8223	40	0	0	0	0	72.2191	68.8801	1.3403	1.33462	0	0	0	0
8223	41	0	0	0	0	74.1289	77.0214	1.42094	1.32818	0	0	0	0
8223	42	0	0	0	0	73.4906	73.4368	1.36959	1.35252	0	0	0	0
8223	43	0	0	0	0	74.5958	77.2499	1.43289	1.32695	0	0	0	0
8223	44	0	0	0	0	74.3359	72.5949	1.42832	1.34637	0	0	0	0
8223	45	0	0	0	0	73.7164	71.3264	1.40174	1.41462	0	0	0	0
8223	46	0	0	0	0	71.3287	76.264	1.41916	1.33429	0	0	0	0
8223	47	0	0	0	0	69.212	73.7235	1.39246	1.37806	0	0	0	0
8223	48	0	0	0	0	74.197	72.2495	1.31445	1.24507	0	0	0	0
8223	49	0	0	0	0	74.3777	77.9909	1.34521	1.30392	0	0	0	0
8223	50	0	0	0	0	63.3107	75.8047	1.31925	1.25988	0	0	0	0
8223	51	0	0	0	0	70.909	74.7425	1.33701	1.34206	0	0	0	0
8223	52	0	0	0	0	78.5904	72.3302	1.31667	1.24429	0	0	0	0
8223	53	0	0	0	0	68.5904	69.8035	1.2387	1.32003	0	0	0	0
8223	54	0	0	0	0	70.5024	69.3569	1.31135	1.249	0	0	0	0
8223	55	0	0	0	0	69.1771	71.1521	1.26302	1.33096	0	0	0	0
8223	56	0	0	0	0	73.0312	68.3107	1.23846	1.24632	0	0	0	0
8223	57	0	0	0	0	71.4434	78.1259	1.32967	1.3131	0	0	0	0
8223	58	0	0	0	0	65.912	72.9599	1.2833	1.21868	0	0	0	0
8223	59	0	0	0	0	69.117	68.5651	1.29146	1.26437	0	0	0	0
8223	60	0	0	0	0	74.1549	76.9496	1.30521	1.21519	0	0	0	0
8223	61	0	0	0	0	71.0453	73.2092	1.32398	1.2513	0	0	0	0
8223	62	0	0	0	0	69.8578	65.8698	1.3124	1.31505	0	0	0	0
8223	63	0	0	0	0	69.7218	70.5939	1.32749	1.33796	0	0	0	0
8223	64	0	0	0	0	77.0713	74.1051	1.33753	1.35566	0	0	0	0
8223	65	0	0	0	0	84.4035	82.3706	1.30403	1.3631	0	0	0	0
8223	66	0	0	0	0	77.7746	79.512	1.37658	1.28437	0	0	0	0
8223	67	0	0	0	0	84.88	79.7119	1.28513	1.26089	0	0	0	0
8223	68	0	0	0	0	79.2879	78.1379	1.25631	1.34236	0	0	0	0
8223	69	0	0	0	0	78.7665	81.5103	1.29855	1.33627	0	0	0	0
8223	70	0	0	0	0	80.4032	78.0291	1.30391	1.36608	0	0	0	0
8223	71	0	0	0	0	76.5331	80.3202	1.31518	1.28443	0	0	0	0
8223	72	0	0	0	0	76.8977	81.6955	1.35856	1.3758	0	0	0	0
8223	73	0	0	0	0	82.9581	77.0315	1.29274	1.37313	0	0	0	0
8223	74	0	0	0	0	82.2549	78.465	1.33383	1.35138	0	0	0	0
8223	75	0	0	0	0	81.1777	79.2974	1.36202	1.29993	0	0	0	0
8223	76	0	0	0	0	77.1045	82.9072	1.37265	1.31186	0	0	0	0
8223	77	0	0	0	0	74.2568	75.1169	1.35181	1.30502	0	0	0	0
8223	78	0	0	0	0	80.5074	83.0333	1.30712	1.29482	0	0	0	0
8223	79	0	0	0	0	78.4613	83.243	1.30921	1.27714	0	0	0	0
8223	80	0	0	0	0	75.5211	76.0177	1.43373	1.39906	0	0	0	0
8223	81	0	0	0	0	81.0279	79.1638	1.28737	1.39172	0	0	0	0
