GCUId	Chn	Mean_Ping_HG	Mean_Pong_HG	RMS_Ping_HG	RMS_Pong_HG	Mean_Ping_LG	Mean_Pong_LG	RMS_Ping_LG	RMS_Pong_LG	Length	x	y	z
8010	83	0	0	0	0	85.38	89.9689	1.28641	1.36655	0	0	0	0
8010	84	0	0	0	0	86.471	82.3923	1.34091	1.48599	0	0	0	0
8010	85	0	0	0	0	82.8899	82.3248	1.32887	1.46625	0	0	0	0
8010	86	0	0	0	0	88.4997	84.702	1.3201	1.26367	0	0	0	0
8010	87	0	0	0	0	87.368	88.2732	1.2079	1.24235	0	0	0	0
8010	88	0	0	0	0	84.4484	89.3218	1.25206	1.36352	0	0	0	0
8010	89	0	0	0	0	82.9432	81.8626	1.29828	1.42916	0	0	0	0
8010	90	0	0	0	0	84.9809	85.8259	1.27179	1.28202	0	0	0	0
8010	91	0	0	0	0	82.3674	87.4767	1.33587	1.26553	0	0	0	0
8010	92	0	0	0	0	89.0815	88.4994	1.3344	1.40482	0	0	0	0
8010	93	0	0	0	0	83.5353	82.4397	1.25272	1.34258	0	0	0	0
8010	94	0	0	0	0	83.5603	84.3728	1.27948	1.24018	0	0	0	0
8010	95	0	0	0	0	91.4988	86.0103	1.26856	1.26854	0	0	0	0
8010	96	0	0	0	0	72.6784	71.4112	1.32745	1.3263	0	0	0	0
8010	97	0	0	0	0	75.558	73.2737	1.29672	1.38058	0	0	0	0
8010	98	0	0	0	0	76.4593	72.9849	1.30713	1.34734	0	0	0	0
8010	99	0	0	0	0	70.5006	72.4331	1.35816	1.33508	0	0	0	0
8010	100	0	0	0	0	71.4198	70.2138	1.31191	1.38696	0	0	0	0
8010	101	0	0	0	0	78.1069	72.9605	1.40241	1.34997	0	0	0	0
8010	102	0	0	0	0	69.541	76.8527	1.3912	1.36325	0	0	0	0
8010	103	0	0	0	0	77.1659	73.4399	1.34389	1.3926	0	0	0	0
8010	104	0	0	0	0	71.1403	67.0682	1.35746	1.35274	0	0	0	0
8010	105	0	0	0	0	73.0957	76.2294	1.36528	1.30069	0	0	0	0
8010	106	0	0	0	0	75.4867	69.8708	1.29426	1.41563	0	0	0	0
8010	107	0	0	0	0	72.2051	76.5098	1.34612	1.30425	0	0	0	0
8010	108	0	0	0	0	65.5875	72.7487	1.39972	1.33416	0	0	0	0
8010	109	0	0	0	0	69.9432	71.2474	1.39418	1.34187	0	0	0	0
8010	110	0	0	0	0	71.0605	69.2397	1.35339	1.37905	0	0	0	0
8010	111	0	0	0	0	74.3284	70.0879	1.34413	1.39939	0	0	0	0
8010	112	0	0	0	0	79.6604	78.7886	1.24223	1.32774	0	0	0	0
8010	113	0	0	0	0	79.2831	76.6458	1.30391	1.33817	0	0	0	0
8010	114	0	0	0	0	82.4239	82.064	1.35554	1.38353	0	0	0	0
8010	115	0	0	0	0	80.1636	77.2986	1.31622	1.35837	0	0	0	0
8010	116	0	0	0	0	79.3031	83.2846	1.31865	1.24482	0	0	0	0
8010	117	0	0	0	0	81.2011	79.9066	1.34573	1.3037	0	0	0	0
8010	118	0	0	0	0	76.6198	79.6279	1.30787	1.32479	0	0	0	0
8010	119	0	0	0	0	80.8355	77.2262	1.31409	1.37213	0	0	0	0
8010	120	0	0	0	0	82.2325	81.3699	1.3351	1.36376	0	0	0	0
8010	121	0	0	0	0	80.5171	84.5997	1.32593	1.25229	0	0	0	0
8010	122	0	0	0	0	77.24	78.7447	1.35781	1.32082	0	0	0	0
8010	123	0	0	0	0	78.3079	80.5738	1.33942	1.32941	0	0	0	0
8010	124	0	0	0	0	85.0605	79.6584	1.26082	1.29762	0	0	0	0
8010	125	0	0	0	0	75.2804	82.3504	1.3031	1.37678	0	0	0	0
8010	126	0	0	0	0	80.9648	82.6689	1.3328	1.31955	0	0	0	0
8010	127	0	0	0	0	74.656	81.4554	1.33335	1.35203	0	0	0	0
8153	0	0	0	0	0	75.2252	77.1221	1.24337	1.3007	0	0	0	0
8153	1	0	0	0	0	76.404	74.2942	1.2333	1.28821	0	0	0	0
8153	2	0	0	0	0	79.8385	70.7798	1.22008	1.25768	0	0	0	0
8153	3	0	0	0	0	72.5008	79.3373	1.24595	1.19418	0	0	0	0
8153	4	0	0	0	0	71.1534	84.3017	1.23817	1.24231	0	0	0	0
8153	5	0	0	0	0	73.4922	72.1895	1.31526	1.22049	0	0	0	0
8153	6	0	0	0	0	75.2385	76.7363	1.22944	1.25233	0	0	0	0
8153	7	0	0	0	0	75.4378	75.8308	1.19844	1.20273	0	0	0	0
8153	8	0	0	0	0	76.3697	76.6002	1.27154	1.26778	0	0	0	0
8153	9	0	0	0	0	76.8708	77.3266	1.32638	1.31333	0	0	0	0
8153	10	0	0	0	0	78.6072	76.0176	1.27346	1.24149	0	0	0	0
8153	11	0	0	0	0	79.4986	80.1173	1.21793	1.19976	0	0	0	0
8153	12	0	0	0	0	75.81	73.5326	1.22718	1.32488	0	0	0	0
8153	13	0	0	0	0	77.5371	74.4847	1.31163	1.29106	0	0	0	0
8153	14	0	0	0	0	78.659	74.4186	1.24922	1.2745	0	0	0	0
8153	15	0	0	0	0	78.6318	72.8526	1.25209	1.29653	0	0	0	0
8153	16	0	0	0	0	56.6031	58.7915	1.25189	1.24641	0	0	0	0
8153	17	0	0	0	0	67.3652	61.4711	1.19519	1.29584	0	0	0	0
8153	18	0	0	0	0	68.1461	69.1814	1.20746	1.27021	0	0	0	0
8153	19	0	0	0	0	57.958	61.1283	1.28086	1.26962	0	0	0	0
8153	20	0	0	0	0	55.3206	56.7965	1.191	1.26298	0	0	0	0
8153	21	0	0	0	0	56.3724	59.6873	1.24101	1.19773	0	0	0	0
8153	22	0	0	0	0	61.6562	58.4373	1.31347	1.2996	0	0	0	0
8153	23	0	0	0	0	61.6468	61.0302	1.26453	1.26131	0	0	0	0
8153	24	0	0	0	0	62.3166	56.7566	1.24855	1.24595	0	0	0	0
8153	25	0	0	0	0	64.0515	59.4995	1.18477	1.197	0	0	0	0
8153	26	0	0	0	0	58.1813	63.1164	1.28026	1.20337	0	0	0	0
8153	27	0	0	0	0	65.1356	65.9091	1.28075	1.27674	0	0	0	0
8153	28	0	0	0	0	57.1316	59.6253	1.27771	1.17742	0	0	0	0
8153	29	0	0	0	0	64.7983	59.4747	1.24022	1.20611	0	0	0	0
8153	30	0	0	0	0	63.2521	63.0441	1.18029	1.2018	0	0	0	0
8153	31	0	0	0	0	59.5883	58.6451	1.18515	1.23859	0	0	0	0
8153	32	0	0	0	0	76.6279	73.3265	1.21254	1.26818	0	0	0	0
8153	33	0	0	0	0	67.5152	69.3379	1.19139	1.2772	0	0	0	0
8153	34	0	0	0	0	76.0577	76.6131	1.18852	1.24664	0	0	0	0
8153	35	0	0	0	0	72.6048	77.354	1.22573	1.25668	0	0	0	0
8153	36	0	0	0	0	76.4901	74.6569	1.2151	1.23435	0	0	0	0
8153	37	0	0	0	0	72.0058	74.8536	1.2017	1.22509	0	0	0	0
8153	38	0	0	0	0	75.3306	72.2206	1.18701	1.18451	0	0	0	0
8153	39	0	0	0	0	72.634	72.6254	1.22402	1.22965	0	0	0	0
8153	40	0	0	0	0	80.7505	77.9563	1.21289	1.2999	0	0	0	0
8153	41	0	0	0	0	74.7507	76.1035	1.23332	1.18069	0	0	0	0
8153	42	0	0	0	0	73.5527	77.6902	1.29211	1.26185	0	0	0	0
8153	43	0	0	0	0	76.0298	76.8216	1.20195	1.25138	0	0	0	0
8153	44	0	0	0	0	79.7528	73.6434	1.15874	1.3034	0	0	0	0
8153	45	0	0	0	0	77.372	81.7583	1.27001	1.25582	0	0	0	0
8153	46	0	0	0	0	72.6986	69.4096	1.25315	1.28747	0	0	0	0
8153	47	0	0	0	0	79.1228	77.1763	1.19035	1.2662	0	0	0	0
8153	48	0	0	0	0	60.97	63.9287	1.35302	1.33161	0	0	0	0
8153	49	0	0	0	0	62.5584	66.547	1.35314	1.34833	0	0	0	0
8153	50	0	0	0	0	63.5515	65.0528	1.2893	1.33766	0	0	0	0
8153	51	0	0	0	0	67.534	67.3076	1.27462	1.31105	0	0	0	0
8153	52	0	0	0	0	65.3299	65.8532	1.35181	1.36722	0	0	0	0
8153	53	0	0	0	0	66.8911	67.7471	1.31045	1.2796	0	0	0	0
8153	54	0	0	0	0	60.8976	71.2646	1.35216	1.25893	0	0	0	0
8153	55	0	0	0	0	65.8272	63.3211	1.36328	1.29335	0	0	0	0
8153	56	0	0	0	0	69.4869	61.69	1.35268	1.36818	0	0	0	0
8153	57	0	0	0	0	68.8566	62.1398	1.33789	1.36255	0	0	0	0
8153	58	0	0	0	0	67.5079	68.7644	1.24962	1.30715	0	0	0	0
8153	59	0	0	0	0	63.5809	64.5933	1.27981	1.34114	0	0	0	0
8153	60	0	0	0	0	69.8297	65.2537	1.32914	1.36828	0	0	0	0
8153	61	0	0	0	0	78.5984	66.5067	1.38836	1.33487	0	0	0	0
8153	62	0	0	0	0	63.0004	64.5307	1.31516	1.32355	0	0	0	0
8153	63	0	0	0	0	65.3302	68.1216	1.35449	1.30479	0	0	0	0
8153	64	0	0	0	0	77.9614	77.3653	1.29825	1.28548	0	0	0	0
8153	65	0	0	0	0	76.0796	80.5969	1.20949	1.21659	0	0	0	0
8153	66	0	0	0	0	79.7	79.4788	1.19412	1.16568	0	0	0	0
8153	67	0	0	0	0	76.3726	74.5164	1.20719	1.25634	0	0	0	0
8153	68	0	0	0	0	81.0936	82.7694	1.2484	1.20943	0	0	0	0
8153	69	0	0	0	0	79.1405	78.0741	1.19849	1.26228	0	0	0	0
8153	70	0	0	0	0	77.0062	73.5234	1.28108	1.30257	0	0	0	0
8153	71	0	0	0	0	80.0202	74.9316	1.20741	1.24342	0	0	0	0
8153	72	0	0	0	0	77.4171	77.9767	1.30211	1.28288	0	0	0	0
8153	73	0	0	0	0	80.5901	76.9755	1.21475	1.2731	0	0	0	0
8153	74	0	0	0	0	77.5621	76.3591	1.29684	1.22353	0	0	0	0
8153	75	0	0	0	0	79.9032	72.4531	1.1826	1.22376	0	0	0	0
8153	76	0	0	0	0	79.6292	78.0177	1.17954	1.27252	0	0	0	0
8153	77	0	0	0	0	81.1219	81.2996	1.28983	1.27214	0	0	0	0
8153	78	0	0	0	0	80.2481	78.3129	1.21515	1.27753	0	0	0	0
8153	79	0	0	0	0	79.5422	79.9491	1.17631	1.18532	0	0	0	0
8153	80	0	0	0	0	83.5962	76.8084	1.30695	1.32508	0	0	0	0
8153	81	0	0	0	0	85.2814	84.5234	1.27477	1.26219	0	0	0	0
8153	82	0	0	0	0	84.3891	85.9734	1.268	1.28202	0	0	0	0
8153	83	0	0	0	0	90.3383	86.4295	1.27127	1.23632	0	0	0	0
8153	84	0	0	0	0	86.1864	87.2997	1.25299	1.1681	0	0	0	0
8153	85	0	0	0	0	88.8861	86.2743	1.26924	1.25048	0	0	0	0
8153	86	0	0	0	0	85.4935	87.0936	1.2889	1.18227	0	0	0	0
8153	87	0	0	0	0	87.368	85.1574	1.14742	1.27801	0	0	0	0
8153	88	0	0	0	0	84.089	82.5036	1.243	1.29307	0	0	0	0
8153	89	0	0	0	0	83.4526	84.6287	1.24194	1.24254	0	0	0	0
8153	90	0	0	0	0	85.9282	86.9834	1.28715	1.19639	0	0	0	0
8153	91	0	0	0	0	83.5389	84.6062	1.23445	1.25904	0	0	0	0
8153	92	0	0	0	0	84.8127	85.3565	1.2912	1.28852	0	0	0	0
8153	93	0	0	0	0	88.0569	86.3658	1.18812	1.24201	0	0	0	0
8153	94	0	0	0	0	81.5329	78.8049	1.34804	1.28883	0	0	0	0
8153	95	0	0	0	0	86.8783	89.157	1.20646	1.30324	0	0	0	0
8153	96	0	0	0	0	64.0603	66.5373	1.16101	1.2229	0	0	0	0
8153	97	0	0	0	0	66.54	64.3552	1.21862	1.20229	0	0	0	0
8153	98	0	0	0	0	65.6906	68.0631	1.26482	1.1674	0	0	0	0
8153	99	0	0	0	0	72.9972	66.6701	1.20717	1.25114	0	0	0	0
8153	100	0	0	0	0	66.3323	68.6977	1.23192	1.2086	0	0	0	0
8153	101	0	0	0	0	63.6988	63.0659	1.16323	1.18466	0	0	0	0
8153	102	0	0	0	0	69.6058	67.1699	1.26207	1.19281	0	0	0	0
8153	103	0	0	0	0	59.1285	64.2173	1.21089	1.21732	0	0	0	0
8153	104	0	0	0	0	68.1482	64.9217	1.16368	1.24604	0	0	0	0
8153	105	0	0	0	0	65.5217	62.3198	1.27769	1.25625	0	0	0	0
8153	106	0	0	0	0	66.0035	66.4422	1.26831	1.24099	0	0	0	0
8153	107	0	0	0	0	64.5128	66.4045	1.23672	1.26584	0	0	0	0
8153	108	0	0	0	0	65.9412	66.0846	1.26564	1.26627	0	0	0	0
8153	109	0	0	0	0	65.4368	69.2454	1.28345	1.25451	0	0	0	0
8153	110	0	0	0	0	69.559	68.8231	1.25676	1.23453	0	0	0	0
8153	111	0	0	0	0	68.3445	66.2874	1.21362	1.23911	0	0	0	0
8153	112	0	0	0	0	82.3804	83.2219	1.33108	1.26788	0	0	0	0
8153	113	0	0	0	0	79.6947	78.3958	1.23281	1.31451	0	0	0	0
8153	114	0	0	0	0	80.2018	82.3196	1.26175	1.31447	0	0	0	0
8153	115	0	0	0	0	78.7242	84.8139	1.30004	1.26766	0	0	0	0
8153	116	0	0	0	0	78.7454	78.6737	1.31758	1.29891	0	0	0	0
8153	117	0	0	0	0	74.745	77.7493	1.29251	1.34955	0	0	0	0
8153	118	0	0	0	0	80.0752	79.9024	1.2689	1.2578	0	0	0	0
8153	119	0	0	0	0	81.4533	78.567	1.32689	1.30139	0	0	0	0
8153	120	0	0	0	0	81.769	85.3807	1.35697	1.27089	0	0	0	0
8153	121	0	0	0	0	83.3254	84.945	1.25893	1.28614	0	0	0	0
8153	122	0	0	0	0	78.8029	78.9217	1.29222	1.2969	0	0	0	0
8153	123	0	0	0	0	80.49	80.2088	1.28563	1.25631	0	0	0	0
8153	124	0	0	0	0	83.5456	81.6719	1.25669	1.34456	0	0	0	0
8153	125	0	0	0	0	83.1883	83.8462	1.25559	1.23522	0	0	0	0
8153	126	0	0	0	0	76.7794	82.8205	1.32343	1.28452	0	0	0	0
8153	127	0	0	0	0	81.2613	77.0437	1.34429	1.32438	0	0	0	0
8049	0	0	0	0	0	66.4818	62.6336	1.30824	1.30716	0	0	0	0
8049	1	0	0	0	0	66.1861	67.9264	1.30736	1.2212	0	0	0	0
8049	2	0	0	0	0	72.5337	79.906	1.24482	1.25056	0	0	0	0
8049	3	0	0	0	0	68.4796	70.5043	1.24498	1.29443	0	0	0	0
8049	4	0	0	0	0	63.157	62.5732	1.26795	1.30364	0	0	0	0
8049	5	0	0	0	0	72.5389	77.8049	1.27966	1.34531	0	0	0	0
8049	6	0	0	0	0	80.3355	69.0976	1.28571	1.30129	0	0	0	0
8049	7	0	0	0	0	68.6273	68.7944	1.26593	1.2799	0	0	0	0
8049	8	0	0	0	0	68.6673	70.2333	1.28311	1.31983	0	0	0	0
8049	9	0	0	0	0	75.8494	61.9944	1.21363	1.3413	0	0	0	0
8049	10	0	0	0	0	68.7062	72.187	1.29915	1.26164	0	0	0	0
8049	11	0	0	0	0	76.685	78.8574	1.27801	1.2674	0	0	0	0
8049	12	0	0	0	0	73.8289	69.3869	1.31384	1.33179	0	0	0	0
8049	13	0	0	0	0	74.1079	73.5169	1.30629	1.33201	0	0	0	0
8049	14	0	0	0	0	72.4698	69.3992	1.30373	1.3704	0	0	0	0
8049	15	0	0	0	0	68.9865	74.0775	1.34551	1.34032	0	0	0	0
8049	16	0	0	0	0	75.6726	75.4513	1.26488	1.29343	0	0	0	0
8049	17	0	0	0	0	78.3642	73.0754	1.29831	1.21427	0	0	0	0
8049	18	0	0	0	0	83.2643	77.3596	1.27235	1.22022	0	0	0	0
8049	19	0	0	0	0	76.5726	76.3986	1.21385	1.24283	0	0	0	0
8049	20	0	0	0	0	80.7597	74.072	1.1861	1.29053	0	0	0	0
8049	21	0	0	0	0	78.7733	83.7316	1.29757	1.25712	0	0	0	0
8049	22	0	0	0	0	77.2165	69.301	1.25307	1.25761	0	0	0	0
8049	23	0	0	0	0	84.1774	75.0531	1.20668	1.30972	0	0	0	0
8049	24	0	0	0	0	74.727	80.3269	1.2993	1.19415	0	0	0	0
8049	25	0	0	0	0	81.9135	76.6606	1.2675	1.21671	0	0	0	0
8049	26	0	0	0	0	80.0088	75.6201	1.21103	1.2967	0	0	0	0
8049	27	0	0	0	0	79.4684	76.4616	1.26672	1.23651	0	0	0	0
8049	28	0	0	0	0	77.1377	84.4974	1.23542	1.21591	0	0	0	0
8049	29	0	0	0	0	75.6222	74.7132	1.27373	1.3239	0	0	0	0
8049	30	0	0	0	0	75.9453	77.2552	1.25956	1.24068	0	0	0	0
8049	31	0	0	0	0	75.5206	73.333	1.28316	1.27271	0	0	0	0
8049	32	0	0	0	0	79.9915	71.1906	1.25616	1.2766	0	0	0	0
8049	33	0	0	0	0	69.7017	76.2473	1.34305	1.24304	0	0	0	0
8049	34	0	0	0	0	72.8495	80.0136	1.31665	1.23534	0	0	0	0
8049	35	0	0	0	0	73.288	72.6493	1.31369	1.27219	0	0	0	0
8049	36	0	0	0	0	79.5623	80.9234	1.25333	1.30675	0	0	0	0
8049	37	0	0	0	0	76.0862	74.3658	1.24428	1.3096	0	0	0	0
8049	38	0	0	0	0	74.3988	76.1279	1.31369	1.25528	0	0	0	0
8049	39	0	0	0	0	78.0782	78.1822	1.32908	1.31881	0	0	0	0
8049	40	131	0	0	0	75.4741	73.978	1.26274	1.33765	0	0	0	0
8049	41	131	0	0	0	82.2712	77.6952	1.3195	1.32932	0	0	0	0
8049	42	131	0	0	0	80.1639	76.8642	1.24409	1.29071	0	0	0	0
8049	43	131	0	0	0	78.9653	81.5269	1.28004	1.32609	0	0	0	0
8049	44	131	0	0	0	81.9577	75.6482	1.34016	1.23501	0	0	0	0
8049	45	131	0	0	0	79.1168	79.3927	1.25712	1.25303	0	0	0	0
8049	46	131	0	0	0	82.6547	83.0879	1.30001	1.23737	0	0	0	0
8049	47	131	0	0	0	85.5365	78.183	1.27076	1.31699	0	0	0	0
8049	48	131	0	0	0	91.8763	85.1043	1.19283	1.2889	0	0	0	0
8049	49	131	0	0	0	88.476	86.4656	1.30115	1.26327	0	0	0	0
8049	50	131	0	0	0	92.4328	84.7702	1.23652	1.2578	0	0	0	0
8049	51	131	0	0	0	83.7821	87.4171	1.23399	1.20743	0	0	0	0
8049	52	131	0	0	0	94.1191	89.9972	1.30159	1.29969	0	0	0	0
8049	53	131	0	0	0	88.8269	81.794	1.32489	1.3532	0	0	0	0
8049	54	131	0	0	0	89.2056	87.7755	1.35866	1.24438	0	0	0	0
8049	55	131	0	0	0	85.9845	87.2644	1.28008	1.21704	0	0	0	0
8049	56	0	0	0	0	85.8167	83.0438	1.28445	1.26459	0	0	0	0
8049	57	0	0	0	0	88.3066	93.9356	1.27613	1.31204	0	0	0	0
8049	58	0	0	0	0	88.0555	86.8207	1.24786	1.22043	0	0	0	0
8049	59	0	0	0	0	85.6406	83.0711	1.29616	1.29087	0	0	0	0
8049	60	0	0	0	0	85.1662	80.7506	1.29147	1.3055	0	0	0	0
8049	61	0	0	0	0	83.7718	84.0227	1.2683	1.26223	0	0	0	0
8049	62	0	0	0	0	85.1172	85.8909	1.28335	1.29171	0	0	0	0
8049	63	0	0	0	0	81.5251	83.6042	1.33705	1.25444	0	0	0	0
8049	64	0	0	0	0	69.9417	70.0942	1.36388	1.36812	0	0	0	0
8049	65	0	0	0	0	73.1416	68.9844	1.30153	1.29579	0	0	0	0
8049	66	0	0	0	0	73.803	74.3367	1.35189	1.3793	0	0	0	0
8049	67	0	0	0	0	72.56	74.5523	1.31856	1.37795	0	0	0	0
8049	68	0	0	0	0	77.8003	74.8212	1.32179	1.38343	0	0	0	0
8049	69	0	0	0	0	73.1814	69.7441	1.31782	1.35279	0	0	0	0
8049	70	0	0	0	0	75.9655	73.2407	1.30209	1.30392	0	0	0	0
8049	71	0	0	0	0	73.8343	71.6901	1.35517	1.35384	0	0	0	0
8049	72	0	0	0	0	69.2206	71.731	1.32017	1.34598	0	0	0	0
8049	73	0	0	0	0	73.5784	68.1202	1.34759	1.3186	0	0	0	0
8049	74	0	0	0	0	73.2062	71.2055	1.32385	1.38183	0	0	0	0
8049	75	0	0	0	0	71.2002	71.863	1.39845	1.36076	0	0	0	0
8049	76	0	0	0	0	68.6011	71.0636	1.31481	1.39831	0	0	0	0
8049	77	0	0	0	0	77.0175	74.637	1.29092	1.39395	0	0	0	0
8049	78	0	0	0	0	72.3505	76.2872	1.35998	1.31528	0	0	0	0
8049	79	0	0	0	0	76.84	68.7621	1.3105	1.35639	0	0	0	0
8049	80	0	0	0	0	74.0686	76.0829	1.37809	1.30036	0	0	0	0
8049	81	0	0	0	0	74.6533	72.3017	1.35646	1.26551	0	0	0	0
