GCUId	Chn	Mean_Ping_HG	Mean_Pong_HG	RMS_Ping_HG	RMS_Pong_HG	Mean_Ping_LG	Mean_Pong_LG	RMS_Ping_LG	RMS_Pong_LG	Length	x	y	z
8001	18	0	0	0	0	66.5075	62.0574	1.27207	1.32927	10	-18807.3	-1568.42	4423.35
8001	19	0	0	0	0	72.2475	63.4551	1.18776	1.21715	10	-18983.2	-1309.19	3696.36
8001	20	0	0	0	0	65.4196	65.5116	1.30482	1.30673	10	-19032.5	-1038.52	3524.99
8001	21	0	0	0	0	65.6224	62.2619	1.39275	1.32067	10	-18726.3	4149.16	2802.04
8001	22	0	0	0	0	64.4755	64.8277	1.27884	1.36292	10	-18844.5	-1028.26	4423.35
8001	23	0	0	0	0	68.4368	73.938	1.2256	1.31925	10	-18994.9	-1584.07	3524.99
8001	24	0	0	0	0	66.8365	64.8142	1.29286	1.28995	10	-19081.2	-1041.18	3249.89
8001	25	0	0	0	0	62.7967	64.8569	1.27255	1.30239	10	-19103.3	-493.38	3249.89
8001	26	0	0	0	0	66.4036	63.7818	1.3459	1.23966	10	-18871	-1573.74	4141.1
8001	27	0	0	0	0	77.0146	64.4236	1.33731	1.27126	10	-18908.4	-1031.75	4141.1
8001	28	0	0	0	0	65.8562	68.8695	1.32603	1.25715	10	-18312.9	5460.27	3249.89
8001	29	0	0	0	0	67.4969	67.4477	1.21428	1.2011	10	-18558.9	4674.41	3075.24
8001	30	0	0	0	0	72.8351	73.8113	1.24514	1.32543	10	-18085.7	5392.54	4423.35
8001	31	0	0	0	0	64.3139	66.5628	1.30074	1.26926	10	-18257	5159.62	3974.75
8001	32	0	0	0	0	88.2571	89.6648	1.364	1.44076	5	-18631.2	588.291	5317.27
8001	33	0	0	0	0	85.6912	94.3454	1.37974	1.39996	5	-18577.9	853.41	5465.76
8001	34	0	0	0	0	85.1173	96.381	1.35377	1.3301	5	-18742.4	860.966	4870.42
8001	35	0	0	0	0	84.9848	86.9258	1.3411	1.33706	5	-18441.2	2717.87	5317.27
8001	36	0	0	0	0	88.4772	89.0688	1.40376	1.4437	5	-18218	4311.62	5025.23
8001	37	0	0	0	0	83.4366	87.7605	1.32728	1.32485	5	-18521.2	2729.55	5025.23
8001	38	0	0	0	0	92.244	83.2727	1.36466	1.34525	5	-18640.4	53.5884	5317.27
8001	39	0	0	0	0	89.1399	91.2325	1.42507	1.333	5	-18594.7	320.127	5465.76
8001	40	0	0	0	0	87.9915	82.7638	1.35396	1.39557	5	-18139.3	4293.1	5317.27
8001	41	0	0	0	0	92.3483	91.2486	1.34419	1.36485	5	-18435.3	3259.73	5025.23
8001	42	0	0	0	0	86.1427	93.1055	1.39478	1.4015	5	-18599	2468.96	4870.42
8001	43	0	0	0	0	86.8866	89.6784	1.35552	1.45032	5	-18265	3500.53	5465.76
8001	44	0	0	0	0	92.1621	87.5941	1.35359	1.33319	5	-18355.7	3245.76	5317.27
8001	45	0	0	0	0	89.4276	91.3218	1.4247	1.33597	5	-18687.3	1127.27	5025.23
8001	46	0	0	0	0	84.5667	89.0084	1.33893	1.43928	5	-18426.8	3531.54	4870.42
8001	47	0	0	0	0	88.942	86.7411	1.43169	1.34513	5	-18435.7	2447.29	5465.76
8001	48	0	0	0	0	84.3785	79.6327	1.23065	1.26262	5	-18425.1	470.707	6002.8
8001	49	0	0	0	0	85.8475	77.6626	1.31377	1.34342	5	-18272.7	747.155	6425.66
8001	50	0	0	0	0	79.5627	82.2415	1.24988	1.35714	5	-17841.3	2662.52	7095
8001	51	0	0	0	0	76.2919	80.5585	1.23078	1.26732	5	-18505.5	318.593	5760.47
8001	52	0	0	0	0	83.9656	84.3232	1.23162	1.21511	5	-18137.3	3277.77	6002.8
8001	53	0	0	0	0	81.1808	83.3489	1.33779	1.25409	5	-18287	186.839	6425.66
8001	54	0	0	0	0	85.1413	86.5829	1.249	1.26573	5	-17813	2379.59	7264.63
8001	55	0	0	0	0	76.4617	89.4943	1.23125	1.33155	5	-18269.9	2960.87	5760.47
8001	56	0	0	0	0	82.2081	83.6998	1.31512	1.2347	5	-18010.4	1013.09	7095
8001	57	0	0	0	0	84.3402	83.7461	1.2029	1.2055	5	-17958.9	2962.08	6666.62
8001	58	0	0	0	0	86.839	82.2951	1.23655	1.33626	5	-18430.9	-94.1491	6002.8
8001	59	0	0	0	0	74.6856	79.5767	1.28984	1.23841	5	-18177.5	3483.75	5760.47
8001	60	0	0	0	0	78.409	79.3451	1.28666	1.25208	5	-18361.7	1598.56	6002.8
8001	61	0	0	0	0	82.0197	80.1235	1.34359	1.2766	5	-18070	4003.76	5760.47
8001	62	0	0	0	0	81.9462	86.3333	1.33836	1.23657	5	-17970.9	1564.54	7095
8001	63	0	0	0	0	83.1192	82.8451	1.25426	1.29168	5	-18284.3	1591.83	6236.22
8001	64	0	0	0	0	62.058	70.2472	1.37185	1.31079	10	-18975.6	3919.73	548.472
8001	65	0	0	0	0	61.6094	63.1742	1.35066	1.28175	10	-18628.5	5264.6	1000.63
8001	66	0	0	0	0	60.3268	63.2672	1.28839	1.25459	10	-19208.6	1435.52	2170.08
8001	67	0	0	0	0	64.109	65.3675	1.25723	1.3788	10	-19326.8	1444.36	357.496
8001	68	0	0	0	0	62.1859	62.7022	1.33895	1.31552	10	-18846.4	4460.34	810.711
8001	69	0	0	0	0	68.3477	62.4303	1.20739	1.32507	10	-18710.7	4999.14	810.711
8001	70	0	0	0	0	60.5556	66.3093	1.32249	1.33024	10	-19216.5	-1325.28	2170.08
8001	71	0	0	0	0	61.9464	66.0072	1.37565	1.34551	10	-19368.1	-778.368	95.7141
8001	72	0	0	0	0	67.0212	71.0033	1.24403	1.24708	10	-19108.9	-2425.15	2170.08
8001	73	0	0	0	0	64.8191	68.2981	1.33651	1.27762	10	-19136.8	-2428.7	1903.16
8001	74	0	0	0	0	63.7466	63.0594	1.2577	1.32134	10	-19212.2	2550.36	357.496
8001	75	0	0	0	0	60.6358	63.0936	1.3277	1.30386	10	-19377.8	333.608	357.496
8001	76	0	0	0	0	68.529	63.6625	1.27357	1.27496	10	-18855.4	4462.46	548.472
8001	77	0	0	0	0	64.6545	67.0201	1.30742	1.27017	10	-19337.8	-1333.65	95.7141
8001	78	0	0	0	0	63.3374	58.1776	1.25662	1.33496	10	-18205.2	6292.91	2170.08
8001	79	0	0	0	0	64.9705	66.4798	1.32246	1.30782	10	-18559.6	5533.83	810.711
8001	80	0	0	0	0	83.1267	83.6605	1.29396	1.25846	10	-18405.1	5487.75	2622.4
8001	81	0	0	0	0	84.5169	85.2132	1.18294	1.20913	10	-19179.1	-220.11	2802.04
8001	82	0	0	0	0	83.5108	84.5319	1.22712	1.20739	10	-19241.9	883.909	2170.08
8001	83	0	0	0	0	79.2211	81.9529	1.22296	1.33219	10	-18842.8	3892.29	2353.24
8001	84	0	0	0	0	83.0285	82.6163	1.24586	1.2999	10	-18438.5	5497.7	2353.24
8001	85	0	0	0	0	82.4009	81.8779	1.27376	1.30656	10	-19240.5	55.2015	2353.24
8001	86	0	0	0	0	80.5899	81.587	1.27485	1.32049	10	-19177.3	-1046.42	2622.4
8001	87	0	0	0	0	82.253	85.7779	1.32508	1.241	10	-19205.7	55.1015	2622.4
8001	88	0	0	0	0	83.6068	86.8585	1.19362	1.21527	10	-18588.6	4966.51	2353.24
8001	89	0	0	0	0	79.6431	81.2338	1.24205	1.32386	10	-19212	-1048.32	2353.24
8001	90	0	0	0	0	85.7987	79.1958	1.23355	1.2427	10	-19246.6	-773.485	2170.08
8001	91	0	0	0	0	80.4498	81.7861	1.25239	1.33304	10	-18689.5	4423.2	2622.4
8001	92	0	0	0	0	83.7109	85.5621	1.22232	1.25494	10	-18554.9	4957.52	2622.4
8001	93	0	0	0	0	84.3566	86.3143	1.22238	1.22886	10	-19234.2	-496.763	2353.24
8001	94	0	0	0	0	82.421	84.0701	1.30728	1.21803	10	-18806.1	4166.84	2170.08
8001	95	0	0	0	0	85.5274	83.402	1.23154	1.2299	10	-19199.4	-495.864	2622.4
8001	96	0	0	0	0	88.0935	91.3611	1.28477	1.2276	5	-18927.1	597.525	4141.1
8001	97	0	0	0	0	90.7287	88.2832	1.21763	1.27419	5	-18522.9	4104.1	3974.75
8001	98	0	0	0	0	88.9706	93.6605	1.33565	1.27	5	-18591.5	3013	4584.33
8001	99	0	0	0	0	97.7582	90.3892	1.30517	1.32646	5	-18872.5	54.1466	4423.35
8001	100	0	0	0	0	95.7639	94.6747	1.15641	1.22394	5	-18584.3	3286.07	4423.35
8001	101	0	0	0	0	87.6192	90.5353	1.20862	1.27916	5	-18633	3571.06	3974.75
8001	102	0	0	0	0	87.3358	89.5849	1.22552	1.3317	5	-18388.1	4074.25	4584.33
8001	103	0	0	0	0	86.1099	90.835	1.26113	1.24625	5	-18863.2	595.508	4423.35
8001	104	0	0	0	0	88.4768	90.7538	1.29272	1.27482	5	-18734.1	2760.93	4141.1
8001	105	0	0	0	0	90.7441	94.1602	1.23239	1.26309	5	-18936.4	54.33	4141.1
8001	106	0	0	0	0	88.1744	88.6207	1.25381	1.3016	5	-18781.7	1403.63	4584.33
8001	107	0	0	0	0	88.3272	92.2942	1.31909	1.23907	5	-18838.3	1136.38	4423.35
8001	108	0	0	0	0	87.4409	87.6744	1.22815	1.23592	5	-18545	3830.77	4141.1
8001	109	0	0	0	0	85.4565	89.9071	1.28019	1.33649	5	-18919.3	1413.91	3974.75
8001	110	0	0	0	0	90.661	87.5421	1.25509	1.23143	5	-18832.9	-216.138	4584.33
8001	111	0	0	0	0	89.6588	88.5429	1.32141	1.31999	5	-18482.4	3817.84	4423.35
8001	112	0	0	0	0	66.0322	65.2202	1.24085	1.2487	5	-18857.1	2779.05	3524.99
8001	113	0	0	0	0	72.1918	70.3384	1.16411	1.23554	5	-18975.4	1418.1	3696.36
8001	114	0	0	0	0	74.494	74.7167	1.21959	1.19827	5	-18933.4	3068.4	2802.04
8001	115	0	0	0	0	70.6069	74.5287	1.21844	1.20943	5	-18892	3061.69	3075.24
8001	116	0	0	0	0	75.9824	74.4631	1.13074	1.21482	5	-18688.2	3581.64	3696.36
8001	117	0	0	0	0	74.5942	77.6973	1.22596	1.26275	5	-19008.3	873.18	3696.36
8001	118	0	0	0	0	72.6955	74.6489	1.19982	1.1894	5	-19160.2	880.161	2802.04
8001	119	0	0	0	0	68.5176	68.5913	1.18557	1.19436	5	-19013.6	2524	2802.04
8001	120	0	0	0	0	76.3735	75.9561	1.16578	1.1469	5	-19026.2	1147.71	3524.99
8001	121	0	0	0	0	67.5723	66.8611	1.17456	1.21701	5	-18807.1	2496.59	3974.75
8001	122	0	0	0	0	76.1167	77.3536	1.18386	1.25847	5	-19205.7	1158.54	2353.24
8001	123	0	0	0	0	71.832	72.2753	1.16646	1.17866	5	-19100.1	602.988	3249.89
8001	124	0	0	0	0	76.3609	79.0828	1.17015	1.16991	5	-19051.3	601.448	3524.99
8001	125	0	0	0	0	70.626	71.222	1.23461	1.18096	5	-18952.1	870.601	3974.75
8001	126	0	0	0	0	65.3602	69.7	1.26764	1.24706	5	-19127.1	1429.43	2802.04
8001	127	0	0	0	0	72.0517	69.8449	1.16035	1.26434	5	-19135.7	329.44	3075.24
8005	0	0	0	0	0	65.1278	65.4933	1.25791	1.29578	10	-12218.3	-14978.1	1452.34
8005	1	0	0	0	0	60.8576	65.826	1.24585	1.26998	10	-13042.4	-14236.8	1717.25
8005	2	0	0	0	0	62.6094	60.804	1.24768	1.25573	10	-14793.6	-12461.6	1264.18
8005	3	0	0	0	0	58.17	56.8544	1.28052	1.25417	10	-15957.4	-10908.3	1452.34
8005	4	0	0	0	0	71.9688	64.3532	1.19771	1.21912	10	-15305.5	-11805.5	1452.34
8005	5	0	0	0	0	60.4564	63.6016	1.2338	1.16969	10	-16263.7	-10446.1	1452.34
8005	6	0	0	0	0	57.6581	60.2359	1.29456	1.2355	10	-15810.1	-11143.7	1264.18
8005	7	0	0	0	0	63.5779	64.0084	1.18504	1.17136	10	-13269.3	-14073.6	1264.18
8005	8	0	0	0	0	67.184	65.0983	1.21943	1.27293	10	-14960.6	-12239.7	1452.34
8005	9	0	0	0	0	59.8578	59.8223	1.20115	1.20814	10	-12628.7	-14605	1717.25
8005	10	0	0	0	0	65.3432	62.8134	1.26833	1.27049	10	-16423.1	-10218.7	1264.18
8005	11	0	0	0	0	61.6149	62.5233	1.29768	1.29241	10	-13853	-13480.5	1452.34
8005	12	0	0	0	0	66.7698	57.4405	1.2463	1.3044	10	-11783.6	-15322.5	1452.34
8005	13	0	0	0	0	60.1417	59.409	1.23126	1.2183	10	-13837.4	-13465.3	1717.25
8005	14	0	0	0	0	57.1698	59.8704	1.30238	1.23195	10	-15483.9	-11592.7	1264.18
8005	15	0	0	0	0	62.5654	62.1479	1.255	1.28928	10	-14603.3	-12663.9	1452.34
8005	16	0	0	0	0	72.5174	69.201	1.31149	1.33202	10	-17507.2	-8281.26	-810.711
8005	17	0	0	0	0	69.1795	74.1261	1.33202	1.34734	10	-11759.7	-15291.4	-1903.16
8005	18	0	0	0	0	75.5334	76.3925	1.26522	1.29811	10	-12870.4	-14460	1000.63
8005	19	0	0	0	0	84.7889	74.3433	1.31736	1.33714	10	-16143.5	-10699	-810.711
8005	20	0	0	0	0	76.3698	73.3181	1.28351	1.37246	10	-17003.5	-9271.66	-810.711
8005	21	0	0	0	0	79.0769	64.8282	1.26436	1.31844	10	-11742.5	-15269.1	-2170.08
8005	22	0	0	0	0	71.6305	72.8308	1.27449	1.33543	10	-14054.6	-13289.5	1264.18
8005	23	0	0	0	0	77.1924	71.9526	1.3331	1.30155	10	-16443.8	-10231.5	-810.711
8005	24	0	0	0	0	69.9766	74.3928	1.35204	1.33173	10	-16274.9	-10453.2	-1264.18
8005	25	0	0	0	0	72.4985	71.5194	1.30413	1.28913	10	-16568	-9982.05	-1264.18
8005	26	0	0	0	0	85.2052	73.4932	1.3504	1.36228	10	-16588.9	-9994.6	810.711
8005	27	0	0	0	0	75.8149	75.7581	1.26355	1.28595	10	-15988.4	-10929.5	810.711
8005	28	0	0	0	0	76.4815	72.5249	1.30023	1.33023	10	-16581.2	-9990.01	-1000.63
8005	29	0	0	0	0	73.1999	70.7604	1.35094	1.3306	10	-16411.9	-10211.7	-1452.34
8005	30	0	0	0	0	67.5342	74.0959	1.30694	1.35738	10	-12019.9	-15174.3	1000.63
8005	31	0	0	0	0	73.1559	76.3407	1.34496	1.28308	10	-15335.3	-11828.4	810.711
8005	32	0	0	0	0	71.4415	73.2612	1.25846	1.34016	5	-12193.5	-14947.8	-1903.16
8005	33	0	0	0	0	74.9238	68.6599	1.24947	1.26842	5	-13245.3	-14048.2	-1717.25
8005	34	0	0	0	0	73.2666	75.551	1.30857	1.22177	5	-15402.2	-11531.5	-2353.24
8005	35	0	0	0	0	76.0631	71.4185	1.21371	1.23667	5	-13804.7	-13433.5	-2170.08
8005	36	0	0	0	0	69.8836	72.2895	1.34065	1.24606	5	-15901.8	-10870.3	-2170.08
8005	37	0	0	0	0	79.0904	75.2445	1.2737	1.24675	5	-14552.4	-12619.7	-2170.08
8005	38	0	0	0	0	79.9605	72.0351	1.2562	1.26553	5	-15606.2	-11338.6	-1903.16
8005	39	0	0	0	0	75.6596	70.9395	1.25714	1.3032	5	-13825	-13453.2	-1903.16
8005	40	0	0	0	0	79.1384	75.6328	1.25856	1.22469	5	-15925.1	-10886.2	-1903.16
8005	41	0	0	0	0	71.4284	69.1272	1.24867	1.34281	5	-14908.4	-12197.1	-2170.08
8005	42	0	0	0	0	72.4265	69.9593	1.29685	1.35612	5	-13980.4	-13219.3	-2353.24
8005	43	0	0	0	0	64.432	77.1193	1.27347	1.28652	5	-14029.2	-13265.5	-1717.25
8005	44	0	0	0	0	77.0723	71.7986	1.32232	1.30352	5	-12617.3	-14591.8	-1903.16
8005	45	0	0	0	0	73.6513	74.1001	1.34787	1.32833	5	-13413.7	-13824	-2170.08
8005	46	0	0	0	0	69.9098	75.1045	1.34537	1.24955	5	-14715.5	-12395.8	-2353.24
8005	47	0	0	0	0	85.9026	79.9963	1.33118	1.24513	5	-15781.5	-11123.6	-1717.25
8005	48	0	0	0	0	55.8004	59.3654	1.20906	1.23364	5	-15316	-11813.6	-1264.18
8005	49	0	0	0	0	61.5068	67.3073	1.3033	1.17842	5	-13076.5	-14273.9	-1000.63
8005	50	0	0	0	0	64.908	59.9432	1.24029	1.25496	5	-14822.6	-12486	357.496
8005	51	0	0	0	0	60.6128	59.3385	1.25978	1.22537	5	-12836.9	-14422.4	-1717.25
8005	52	0	0	0	0	65.5314	61.6022	1.2775	1.33358	5	-14613.3	-12672.5	-1264.18
8005	53	0	0	0	0	61.9105	59.6874	1.30637	1.24661	5	-15328.2	-11823	-1000.63
8005	54	0	0	0	0	67.1965	60.1919	1.17201	1.2434	5	-13678.5	-13698.1	1000.63
8005	55	0	0	0	0	56.115	58.8517	1.24351	1.26735	5	-12417.9	-14784.7	-1717.25
8005	56	0	0	0	0	61.6073	57.3	1.3099	1.31484	5	-15503.4	-11607.2	-810.711
8005	57	0	0	0	0	58.5995	62.0993	1.28284	1.2902	5	-15829.9	-11157.7	-810.711
8005	58	0	0	0	0	62.8169	59.5411	1.26652	1.26263	5	-15968.3	-10915.8	-1264.18
8005	59	0	0	0	0	63.1966	59.5227	1.21817	1.2308	5	-15799.3	-11136.1	-1452.34
8005	60	0	0	0	0	60.3955	57.1793	1.25145	1.3244	5	-15648.6	-11369.4	-1264.18
8005	61	0	0	0	0	60.1408	57.9625	1.23349	1.31429	5	-13642.9	-13662.5	-1717.25
8005	62	0	0	0	0	60.0412	58.2223	1.23343	1.31851	5	-15164	-12047.2	-810.711
8005	63	0	0	0	0	60.4713	60.4633	1.2924	1.2799	5	-15661.1	-11378.4	-1000.63
8005	64	0	0	0	0	76.1003	78.6697	1.31433	1.34132	10	-15786.4	-10139.5	-4870.42
8005	65	0	0	0	0	80.4904	79.0381	1.30517	1.31892	10	-15846.9	-10178.4	-4584.33
8005	66	0	0	0	0	72.9997	74.2138	1.36377	1.3745	10	-15348.8	-11151.5	-3974.75
8005	67	0	0	0	0	75.8934	73.1169	1.29217	1.35936	10	-14658.4	-11645.5	-5025.23
8005	68	0	0	0	0	79.3436	82.6106	1.32535	1.35029	10	-11481.5	-14929.8	-4584.33
8005	69	0	0	0	0	77.9369	80.5168	1.40946	1.32681	10	-15237.1	-11070.4	-4584.33
8005	70	0	0	0	0	76.8071	76.8237	1.36941	1.36287	10	-15963	-10252.9	-3974.75
8005	71	0	0	0	0	78.9611	79.1567	1.33325	1.33126	10	-13603	-12862.5	-5025.23
8005	72	0	0	0	0	79.1286	78.8249	1.31818	1.34658	10	-15107.5	-11310.9	-4423.34
8005	73	0	0	0	0	84.2531	81.9411	1.29986	1.3792	10	-12547.5	-14097.3	-4423.34
8005	74	0	0	0	0	74.6394	78.691	1.37437	1.35267	10	-15178.9	-11028.1	-4870.42
8005	75	0	0	0	0	77.0636	78.9208	1.37814	1.32664	10	-14174.7	-12292.1	-4870.42
8005	76	0	0	0	0	80.3271	75.2906	1.31201	1.32311	10	-15489	-10588.2	-4870.42
8005	77	0	0	0	0	80.4562	76.0159	1.33184	1.33802	10	-12040.7	-14335.6	-5025.23
8005	78	0	0	0	0	80.5809	80.3147	1.34747	1.3184	10	-16023.9	-9970.3	-4423.34
8005	79	0	0	0	0	77.8787	75.957	1.39352	1.33008	10	-11905.1	-14594.2	-4584.33
8005	80	0	0	0	0	72.873	71.7219	1.31475	1.27405	10	-16393.1	-9876.66	-3075.24
8005	81	0	0	0	0	78.4934	75.9823	1.26643	1.22111	10	-16499	-9940.47	-2170.08
8005	82	0	0	0	0	75.1311	82.3978	1.2811	1.31238	10	-16010.3	-10283.3	-3696.36
8005	83	0	0	0	0	71.3873	72.5155	1.23206	1.24743	10	-11865.6	-14979.5	-3249.89
8005	84	0	0	0	0	75.1155	76.3114	1.28632	1.24913	10	-16298.7	-9819.79	-3696.36
8005	85	0	0	0	0	75.4992	77.0436	1.23133	1.29926	10	-11835.3	-14941.2	-3524.99
8005	86	0	0	0	0	72.954	75.8039	1.31657	1.24289	10	-16103	-10342.9	-3075.24
8005	87	0	0	0	0	81.524	83.9116	1.29481	1.22641	10	-16138.3	-10365.5	-2802.04
8005	88	0	0	0	0	75.7674	73.3896	1.21415	1.32176	10	-12097.5	-14830.1	-3075.24
8005	89	0	0	0	0	70.0753	76.5813	1.32275	1.27274	10	-15888.2	-10529.9	-3524.99
8005	90	0	0	0	0	75.8911	77.829	1.23446	1.32763	10	-16250.6	-9790.79	-3974.75
8005	91	0	0	0	0	69.0078	68.9673	1.29541	1.29666	10	-11946.9	-15082.2	-2353.24
8005	92	0	0	0	0	77.734	80.768	1.31399	1.25578	10	-15799.7	-10800.5	-3075.24
8005	93	0	0	0	0	82.4385	79.2483	1.30156	1.26373	10	-12259	-14595.6	-3524.99
8005	94	0	0	0	0	76.9758	77.5368	1.2818	1.31523	10	-15708.7	-10738.3	-3696.36
8005	95	0	0	0	0	75.4018	79.4205	1.25047	1.21517	10	-16429	-9898.29	-2802.04
8005	96	0	0	0	0	79.9362	80.5425	1.13696	1.18303	5	-13327.6	-13735.3	-3075.24
8005	97	0	0	0	0	76.7584	77.2355	1.21932	1.26002	5	-13502.8	-13522.2	-3249.89
8005	98	0	0	0	0	71.5159	74.4038	1.17229	1.24861	5	-15374.3	-11510.6	-2622.4
8005	99	0	0	0	0	75.3969	78.82	1.18076	1.21018	5	-12956.4	-14142.8	-2802.04
8005	100	0	0	0	0	73.3201	74.6701	1.26289	1.24818	5	-13716.1	-13347.3	-3075.24
8005	101	0	0	0	0	75.8584	79.9015	1.17242	1.13772	5	-13109.4	-13904	-3249.89
8005	102	0	0	0	0	74.0224	76.0744	1.29053	1.18495	5	-13595.4	-13614.9	-2353.24
8005	103	0	0	0	0	73.6403	79.2514	1.28359	1.16261	5	-12124	-14862.6	-2802.04
8005	104	0	0	0	0	74.7445	73.3409	1.22186	1.28149	5	-14962.5	-11887.1	-3249.89
8005	105	0	0	0	0	76.3236	78.2078	1.2036	1.26475	5	-14615.3	-12311.4	-3249.89
8005	106	0	0	0	0	79.8386	78.8207	1.1362	1.20401	5	-13175.4	-13974	-2622.4
8005	107	0	0	0	0	70.1657	71.3557	1.27409	1.21778	5	-12769.1	-14346.2	-2622.4
8005	108	0	0	0	0	76.61	72.1839	1.21771	1.22224	5	-12928.1	-14111.9	-3075.24
8005	109	0	0	0	0	73.3821	72.931	1.29972	1.28297	5	-13885.2	-13129.3	-3249.89
8005	110	0	0	0	0	69.8009	73.7662	1.28808	1.28734	5	-13570.8	-13590.3	-2622.4
8005	111	0	0	0	0	77.7565	76.0826	1.24848	1.20592	5	-13746.2	-13376.5	-2802.04
8005	112	0	0	0	0	72.2441	72.3744	1.15074	1.1358	5	-12672.7	-14237.9	-3524.99
8005	113	0	0	0	0	64.1008	69.1048	1.15215	1.2374	5	-14578	-12279.9	-3524.99
8005	114	0	0	0	0	70.7	67.7192	1.16677	1.14123	5	-13335.3	-13354.5	-4423.34
8005	115	0	0	0	0	70.5547	69.2758	1.17554	1.2251	5	-14333.3	-12429.7	-3974.75
8005	116	0	0	0	0	71.4589	71.7161	1.14628	1.11736	5	-13075.9	-13868.5	-3524.99
8005	117	0	0	0	0	72.3462	68.4496	1.15263	1.17375	5	-13849.7	-13095.8	-3524.99
8005	118	0	0	0	0	71.9193	70.7902	1.12926	1.16877	5	-12815.7	-13989.2	-3974.75
8005	119	0	0	0	0	68.7776	70.4937	1.20107	1.20635	5	-13211.7	-13615.8	-3974.75
8005	120	0	0	0	0	63.2254	65.0312	1.14861	1.2115	5	-14727.5	-12049	-3696.36
8005	121	0	0	0	0	71.0944	67.8209	1.14079	1.14696	5	-12290.4	-14632.9	-3249.89
8005	122	0	0	0	0	67.2003	70.5338	1.14911	1.18891	5	-13498	-13135	-4584.33
8005	123	0	0	0	0	70.7041	70.9009	1.17775	1.15943	5	-13637.2	-13270.4	-3696.36
8005	124	0	0	0	0	70.6757	67.3944	1.16993	1.14673	5	-15067	-11621.6	-3696.36
8005	125	0	0	0	0	72.7322	70.4439	1.1819	1.2055	5	-14924.2	-11856.7	-3524.99
8005	126	0	0	0	0	67.3054	64.9051	1.13128	1.22202	5	-14577.2	-11926	-4584.33
8005	127	0	0	0	0	65.3767	68.5068	1.24137	1.19411	5	-15022.5	-11587.2	-3974.75
8006	0	0	0	0	0	62.075	67.1349	1.32349	1.25618	10	2163.38	15270.9	-11741.4
8006	1	0	0	0	0	75.2079	67.302	1.24423	1.25423	10	2480.38	15489.4	-11387
8006	2	0	0	0	0	67.2895	72.7538	1.25446	1.251	10	3427.17	14571	-12315.9
8006	3	0	0	0	0	81.3324	68.2532	1.3535	1.25569	10	2395.46	14959.1	-12092.4
8006	4	0	0	0	0	71.6448	75.8477	1.22891	1.23205	10	3558.32	15128.6	-11584.6
8006	5	0	0	0	0	74.6966	74.8646	1.31139	1.25766	10	2457.4	15345.9	-11584.6
8006	6	0	0	0	0	66.8732	75.0931	1.26868	1.25806	10	3998.78	14612.4	-12092.4
8006	7	0	0	0	0	74.489	82.1176	1.30405	1.3594	10	3468.63	14747.2	-12092.4
8006	8	0	0	0	0	67.8361	66.0467	1.21354	1.32057	10	2140.48	15109.2	-11952.9
8006	9	0	0	0	0	76.351	70.6115	1.23783	1.27844	10	2781.74	15565.9	-11211.8
8006	10	0	0	0	0	72.855	71.2456	1.29229	1.24529	10	2085.13	14718.5	-12440.2
8006	11	0	0	0	0	69.3125	69.7196	1.31433	1.32013	10	3761.52	14789.2	-11952.9
8006	12	0	0	0	0	63.8794	67.1708	1.22697	1.26748	10	3801.77	14947.4	-11741.4
